,mean_top1_train,mean_top1_val,mean_top5_train,mean_top5_val,pred_train,pred_val
n02410509,0.9484615384615385,0.94,0.9876923076923076,0.96,[347 347 347 ... 347 346 347],"[347 347 347 347 347 347 347 347 347 347 347 347 347 347 347 347 347 346
 347 347 347 347 347 347 347 347 347 347 346 347 347 347 347 347 347 347
 347 347 347 347 347 347 799 347 347 347 347 347 347 347]"
n01443537,0.943076923076923,0.78,0.9761538461538461,0.92,[392   1   1 ...   1   1   1],"[  1 983   1   1   1   1   1 328   1   1  88   1 107   1   1   6 534   1
   1   1   1   1   1   1   1 794   1   1   1   1   1   1 725   1   1 879
 111   1   1   1   1   1   1   1   1   1   1  89   1   1]"
n03000247,0.8107692307692308,0.6,0.9523076923076923,0.88,[490 787 490 ... 490 904 490],"[490 679 490 490 490 461 490 488 679 616 490 506 616 858 490 490 488 490
 490 490 490 490 490 490 591 679 679 490 490 490 464 599 490 490 679 490
 490 824 490 490 490 490 327 539 490 490 679 490 658 490]"
n01819313,0.9523076923076923,0.86,0.9807692307692307,0.92,[39 89 89 ... 89 89 89],"[ 89  89  89  89  89 448  89  89  89  89  89  89  89  89  89  89  12  89
  89  89  89  89  89  89  89  89  22  89  89  89  89  89  89  89  89  89
  22  89  89  89 708  89  89  89  89  89  89 764  89 799]"
n04238763,0.9010327022375215,0.72,0.9612736660929432,0.84,[798 798 798 ... 798 798 798],"[526 798 798 798 542 769 798 798 798 798 798 798 798 798 769 798  79 798
 798 837 798 769 786 798 798 798 798 845 798 769 769 798 798 798 598 798
 787 798 798 872 798 798 798 798 798 798 798 798 798 798]"
n02536864,0.8415384615384616,0.74,0.9646153846153847,1.0,[391 394 391 ... 391 391 391],"[391 792 397 391 391 389 391 391 395 391 391 391 389   6 394 391 391 391
 391 391 391 391   1 391 391 391 391 410 391 391 391 391 391 391 391 391
   0 391 394 391 391   0 391 391 391 391 391 391 391   3]"
n02095889,0.8504273504273504,0.78,0.9647435897435898,0.92,"[190 190 190 190 190 229 190 190 190 229 190 190 190 190 190 190 190 190
 190 229 190 190 190 190 190 190 190 190 190 202 228 190 190 190 153 190
 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 228 190 190
 190 190 190 190 190 203 190 258 190 190 190 202 190 857 190 190 190 190
 190 190 188 190 190 190 190 190 190 216 203 203 189 190 190 188 190 190
 190 216 190 190 190 190 190 190 190 190 190 190 190 203 190 190 190 190
 190 190 190 190 190 189 190 190 190 190 202 190 190 190 190 190 190 190
 190 190 190 190 229 190 190 190 190 192 190 190 190 153 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 190 266 199 190 190 212 190 190
 190 190 190 190 190 190 190 203 216 190 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 190 222 190 203 190 190 190 190 190 190 190 190
 190 190 190 190 190 153 198 190 190 190 190 190 190 190 190 190 190 199
 194 190 190 190 190 190 190 190 975 190 190 190 190 212 190 190 190 190
 181 190 202 190 190 190 190 190 190 190 190 194 190 190 190 153 190 203
 190 190 190 190 190 190 190 190 189 190 190 203 190 190 190 190 190 190
 190 190 203 190 190 190 190 190 216 190 190 190 190 202 190 202 190 190
 190 190 190 190 190 190 190 190 190 190 167 190 202 202 190 190 190 190
 190 203 190 190 190 190 190 190 196 190 190 251 198 190 190 190 189 190
 190 190 190 190 190 190 190 190 190 190 203 190 190 190 190 189 190 190
 190 190 190 190 190 190 190 190 190 190 190 181 216 190 190 190 203 190
 190 194 194 190 190 190 153 190 190 190 190 190 190 338 190 190 190 203
 190 190 199 190 203 190 190 190 226 190 190 190 190 190 190 190 190 190
 190 190 190 258 190 190 190 216 200 170 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 202 190 203 196 190 190 190 190
 190 190 190 190 190 190 199 190 190 190 190 190 190 203 190 190 170 190
 190 190 190 190 190 190 190 190 233 265 190 190 190 202 190 190 190 190
 202 190 190 190 190 190 190 190 181 190 190 190 190 160 190 203 190 190
 190 203 190 190 190 190 190 190 190 199 190 190 190 190 190 190 190 190
 190 190 190 189 190 190 190 190 188 181 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 190 190 190 203 190 190 190 190
 190 190 188 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 190 190 190 202 190 190 190 190
 203 190 190 190 190 190 190 190 190 190 190 190 190 190 190 194 190 190
 190 190 190 190 190 190 190 190 190 190 190 190 228 190 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 216 190 190 197 190 190 190 190
 190 185 190 266 190 190 190 216 229 192 190 199 190 190 190 190 190 190
 194 190 190 190 190 190 190 190 190 190 192 190 190 190 190 190 203 190
 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 222 190 190 190 190 190 190 190
 202 190 190 190 190 188 190 190 202 190 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 181 190 190 190 190 190 216 190 190 190 190 190
 190 190 190 181 190 190 190 190 204 190 190 190 199 190 190 190 190 190
 190 190 190 203 190 190 190 203 190 190 190 190 190 190 190 181 190 190
 190 190 190 190 190 190 190 190 190 190 153 190 190 190 190 190 190 190
 190 190 228 188 190 190 190 190 190 190 190 190 190 190 190 190 190 190
 190 199 190 190 190 190 190 190 190 190 190 190 190 190 190 190 203 190
 190 190 200 188 194 190 190 190 190 190 190 190 190 187 190 190 190 190
 190 204 202 190 190 190 190 190 190 190 190 190 190 189 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190
 190 190 190 190 190 190 190 190 190 190 190 190 190 190 190 188 190 190
 190 153 190 190 190 190 190 190 190 190 203 190 200 190 190 190 190 190
 190 186 190 190 190 190 190 190 190 203 190 190 190 267 190 201 190 190]","[190 190 190 190 190 190 190 190 190 190 170 216 190 185 202 190 190 190
 190 190 153 190 190 190 190 181 190 190 190 189 190 229 190 190 190 203
 190 190 190 190 190 190 190 190 203 190 190 190 190 189]"
n01784675,0.8953846153846153,0.68,0.95,0.86,[79 79 79 ... 57 79 79],"[ 79  79  79  79  79  79  79  79  79 126  79  79  79 117 117  52  79  79
 124 948 116  79  79  79  79  79 990  79  79  79  79 314  44  79  79  79
  79  79  79  26  28  79  79  79 126  79  71  79  71  52]"
n04612504,0.851575456053068,0.66,0.9825870646766169,0.96,[914 914 914 ... 914 914 914],"[914 914 914 914 914 914 780 914 914 871 814 914 780 780 914 914 914 914
 780 787 914 914 914 625 914 914 914 914 914 914 914 914 914 914 780 914
 484 780 913 780 914 914 914 484 871 780 780 914 914 914]"
n04550184,0.796923076923077,0.7,0.9661538461538461,0.92,[894 894 492 ... 556 894 894],"[453 894 894 493 894 648 799 894 771 760 894 799 894 799 894 624 894 894
 894 894 894 894 894 894 894 894 709 760 894 894 894 894 894 894 467 894
 894 894 789 894 495 894 894 894 894 894 619 894 894 894]"
n03089624,0.696923076923077,0.6,0.9323076923076923,0.86,[509 509 509 ... 509 582 509],"[509 509 509 865 781 509 509 509 454 509 509 509 509 684 865 509 624 454
 886 509 723 509 860 582 865 788 509 560 509 509 509 509 509 509 509 509
 509 509 582 509 509 582 611 692 509 509 454 865 509 509]"
n04487081,0.9130769230769231,0.94,0.99,1.0,[874 874 874 ... 675 874 874],"[874 874 829 874 874 874 874 874 874 874 874 874 874 874 874 874 874 874
 874 874 555 874 874 874 874 874 874 874 874 874 874 874 874 874 874 874
 874 874 874 874 874 874 874 874 874 874 874 874 874 829]"
n02113799,0.7361538461538462,0.8,0.9507692307692308,0.94,[267 267 233 ... 267 267 267],"[267 267 267 265 258 181 267 267 267 267 267 267 267 267 267 267 267 267
 267 267 267 266 267 267 267 267 267 267 267 267 267 367 183 267 205 267
 267 267 267 266 267 267 267 267 267 267 267 229 267 266]"
n04613696,0.9453846153846154,0.96,0.98,1.0,[915 915 915 ... 915 915 915],"[915 915 915 915 915 915 915 915 915 915 915 915 915 915 915 915 915 915
 915 915 915 915 538 915 915 915 915 915 915 449 915 915 915 915 915 915
 915 915 915 915 915 915 915 915 915 915 915 915 915 915]"
n02119022,0.6884615384615385,0.58,0.963076923076923,0.92,[277 277 278 ... 277 277 277],"[277 277 277 172 277 278 278 277 278 278 277 278 277 277 277 272 277 277
 277 335 278 280 277 278 278 277 277 278 277 277 278 277 277 277 277 278
 277 277 336 277 278 277 277 387 277 277 278 277 278 280]"
n07720875,0.8930769230769231,0.9,0.9692307692307692,0.96,[945 945 945 ... 945 945 945],"[945 945 945 945 945 945 945 945 945 945 945 945 945 945 945 990 945 945
 945 945 945 942 945 945 945 945 945 945 945 986 945 945 945 945 945 945
 945 945 945 945 957 945 945 945 945 945 945 949 945 945]"
n03769881,0.7353846153846154,0.7,0.9623076923076923,1.0,[654 874 654 ... 654 654 654],"[654 654 654 654 407 654 654 654 734 654 654 654 575 654 654 654 654 654
 654 654 654 654 654 654 656 407 654 654 654 654 734 874 654 734 627 829
 779 705 654 734 656 654 654 654 654 468 654 654 654 654]"
n03216828,0.6457473162675474,0.58,0.9694467382328654,0.94,[536 975 536 ... 536 724 408],"[517 536 780 555 523 536 724 536 536 536 536 536 484 536 536 724 628 510
 536 724 536 536 510 536 536 536 536 517 557 536 833 536 871 536 536 536
 576 833 536 536 484 718 536 403 536 536 628 536 536 536]"
n01632458,0.8792307692307693,0.8,0.9792307692307692,0.92,[28 28 28 ... 28 26 29],"[ 28  28  28  28  28  28  28  58  28  28  28 119  28  28  28  58  28  34
  28  28  28  28  28  28  28  25  28  28  28  28  58  28 237  28  26  37
  28  28  25  28  28  28  28  28  28  28  28  28  28  28]"
n03272562,0.9207692307692308,0.8,0.9946153846153846,0.96,[547 547 705 ... 547 547 547],"[547 517 547 547 547 547 547 547 829 547 829 547 547 547 547 547 547 547
 547 547 547 547 718 547 547 820 547 547 547 547 547 547 547 705 547 547
 547 705 547 821 829 547 547 547 547 547 705 547 547 547]"
n03642806,0.5423076923076923,0.16,0.8738461538461538,0.86,[620 681 620 ... 620 620 747],"[681 681 681 620 681 527 526 664 681 664 681 681 681 681 681 681 681 681
 620 681 742 527 681 681 681 620 590 681 620 681 681 620 620 681 617 681
 681 681 681 749 681 681 620 681 681 527 681 620 469 478]"
n01601694,0.9161538461538462,0.82,0.9692307692307692,0.9,[16 20 81 ... 20 20 20],"[114  20  20  20  94  20  20  20  20  20 137  20  10  20  20  20  20  20
  20  20  20  20  20  20  20  20 979  20  20  20  20  20  20  20  20  20
  20  20 141  16  20  20  20  95  58  20  20  20  20  20]"
n02951358,0.8730769230769231,0.94,0.98,1.0,[472 472 472 ... 472 472 625],"[472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472 472
 472 472 472 693 472 472 975 472 472 472 472 472 472 472 472 472 472 472
 472 472 472 472 472 472 977 472 472 472 472 472 472 472]"
n02105251,0.7538461538461538,0.48,0.9323076923076923,0.78,[226 226 233 ... 199 226 226],"[232 231 226 226 226 233 231 213 202 226 230 226 191 160 184 226 255 226
 202 226 226 226 175 226 226 197 226 197 257 197 175 192 226 233 213 226
 226 202 226 226 226 226 226 226 226 224 226 230 200 205]"
n03792972,0.9438461538461539,0.9,0.9861538461538462,0.92,[672 672 672 ... 915 672 672],"[672 672 672 672 672 672 672 672 672 672 672 672 672 970 672 672 672 672
 672 802 672 672 672 672 672 672 672 672 672 672 672 672 672 672 672 818
 672 672 669 672 904 672 672 672 672 672 672 672 672 672]"
n01872401,0.9507692307692308,0.98,0.9761538461538461,1.0,[102 102 102 ... 102 102 102],"[102 102 102 102 102 102 102 102 102 102 334 102 102 102 102 102 102 102
 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102 102
 102 102 102 102 102 102 102 102 102 102 102 102 102 102]"
n02966687,0.7715384615384615,0.64,0.933076923076923,0.84,[477 473 477 ... 477 477 477],"[477 632 477 512 477 477 473 409 477 477 587 477 473 477 761 677 477 477
 748 477 477 477 477 477 477 477 477 477 477 600 477 784 477 859 477 477
 477 477 477 477 587 662 477 550 845 477 732 477 477 611]"
n03871628,0.6176923076923077,0.54,0.92,0.86,[946 692 549 ... 692 893 692],"[582 478 728 692 692 591 692 629 692 692 692 692 737 692 748 470 644 419
 692 478 496 549 692 692 692 692 710 631 692 692 692 692 893 692 692 692
 478 692 626 692 692 721 692 692 692 478 868 949 692 462]"
n13044778,0.8515384615384616,1.0,0.946923076923077,1.0,[995 995 996 ... 995 995 995],"[995 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995
 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995 995
 995 995 995 995 995 995 995 995 995 995 995 995 995 995]"
n02403003,0.5976923076923077,0.5,0.9592307692307692,0.96,[730 345 345 ... 186 690 690],"[690 346 345 345 690 345 345 345 345 347 345 603 345 690 345 690 775 730
 603 345 690 367 345 345 346 345 345 345 346 345 345 690 345 346 345 690
 730 346 345 345 690 690 690 345 345 690 345 346 347 345]"
n02108000,0.6330769230769231,0.7,0.9523076923076923,1.0,[241 241 241 ... 241 172 241],"[241 241 238 241 241 241 241 238 240 241 241 241 162 241 241 240 238 241
 241 241 241 241 241 241 241 241 241 240 240 241 241 241 241 241 241 164
 238 238 241 241 240 240 241 241 241 241 238 241 240 241]"
n02172182,0.8961538461538462,0.84,0.9723076923076923,0.96,[305 305 305 ... 305 305 307],"[307 305 305 306 305 305 305  76 305 305 305 305 305 305 305 304 305 305
 305 305 305 305 305 305 305 304 305 305 305 305 305 305 305 587 305 305
 305 305 305 305 305 305 347 305 306 305 305 305 305 305]"
n01560419,0.926923076923077,0.88,0.9823076923076923,0.98,[16 16 16 ... 16 16 16],"[16 16 16 94 16 16 14 16 16 16 16 16 90 16 16 16 91 16 16 16 16 16 16 16
 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 16 12 16 16 16 16 91
 16 16]"
n03743016,0.9153846153846154,0.84,0.9776923076923076,0.94,[352 649 649 ... 649 649 649],"[649 649 649 649 649 646 649 913 649 649 649 649 649 649 649 649 519 649
 649 972 649 649 649 649 649 649 649 649 500 839 649 649 649 649 649 825
 649 663 649 649 649 649 649 649 649 649 649 649 649 649]"
n01622779,0.9669230769230769,0.98,0.9876923076923076,0.98,[24 24 24 ... 24 24 24],"[ 24  24  24  24  24  24  24  24  24  24  24  24  24 391  24  24  24  24
  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24  24
  24  24  24  24  24  24  24  24  24  24  24  24  24  24]"
n02727426,0.9353846153846154,0.88,0.98,0.98,[410 410 410 ... 410 410 410],"[410 410 410 410 410 410 448 410 599 410 609 410 410 410 410 410 410 410
 410 410 410 410 410 410 410 410 410 843 410 410 410 410 410 410 410 410
 410 599 609 410 410 410 410 410 410 410 410 410 410 410]"
n04522168,0.7361538461538462,0.44,0.9323076923076923,0.74,[883 883 572 ... 725 641 883],"[883 971 572 883 643 739 883 883 911 619 738 883 968 883 883 883 725 738
 883 406 883 738 883 945 883 704 883 658 738 463 773 738 883 406 883 725
 883 883 725 883 478 883 762 417 427 738 883 572 883 883]"
n02843684,0.8692307692307693,0.82,0.9607692307692308,0.94,[448 448 733 ... 448 448 448],"[448 448 448 448 637 571 448 448 448 448 448 448 448 448 448 913 448 448
 448 984 515 448 448 448 448 492 448 448 448 448 448 448 448 448 448 448
 448 448 448 448 577 448 448 716 448 448 448 677 448 448]"
n03255030,0.786923076923077,0.6,0.9192307692307692,0.86,[543 543 543 ... 543 543 743],"[543 422 543 422 398 543 422 422 615 641 422 543 646 543 543 543 830 422
 543 543 543 747 543 543 830 566 543 422 543 711 543 543 543 543 543 543
 543 543 543 543 543 543 422 543 422 459 543 543 788 543]"
n03000134,0.8676923076923077,0.68,0.9569230769230769,0.86,[489 489 427 ... 489 489 489],"[489 489 489 489 489 489 853 489 489 506 489 489 489 421 489 489 489 489
 843 489 489 517 858 857 489 489 489 912 904 489 489 489 556 489 489 489
 489 369 743 489 489 489 489 489 134 643 858 791 489 489]"
n03908714,0.7846153846153846,0.54,0.92,0.82,[892 710 710 ... 999 710 710],"[710 692 710 686 710 767 446 710 710 767 710 767 696 710 696 710 809 710
 767 720 710 893 710 710 710 710 710 686 840 710 767 784 767 710 710 710
 710 767 710 551 507 710 710 710 783 637 710 710 674 710]"
n02109525,0.9184615384615384,0.9,0.9730769230769231,0.98,[247 160 247 ... 247 247 247],"[247 247 247 247 247 247 247 255 247 247 247 247 247 247 247 247 247 247
 247 247 264 247 247 247 247 155 247 247 247 247 247 247 247 215 244 247
 247 247 247 247 247 247 247 247 247 247 247 247 247 247]"
n02483708,0.8476923076923077,0.72,0.9707692307692307,0.92,[297 369 375 ... 369 369 369],"[368 372 368 369 369 369 369 369 369 369 369 369 369 369 369 369 369 369
 369 367 369 369 369 367 369 369 369 369 369 368 380 369 372 381 369 297
 369 369 368 369 369 369 369 369 368 369 374 369 368 369]"
n02422699,0.8461538461538461,0.74,0.9907692307692307,0.94,[353 352 352 ... 352 352 352],"[352 352 353 351 352 352 352 352 352 958 352 352 352 352 352 352 352 352
 352 353 274 958 352 352 352 352 352 352 352 352 352 352 352 352 353 353
 352 352 352 352 353 352 352 352 351 352 104 353 353 352]"
n03482405,0.8353846153846154,0.62,0.953076923076923,0.86,[588 588 588 ... 588 588 412],"[790 790 588 588 588 588 588 588 477 786 588 588 588 588 588 588 588 917
 949 588 588 492 588 588 588 588 588 790 853 490 790 665 903 457 588 588
 462 588 588 285 588 588 588 588 588 790 463 588 588 636]"
n07753592,0.86,0.84,0.9484615384615385,0.92,[954 954 954 ... 954 954 954],"[954 954 954 954 950 954 954 788 954 954 954 954 966 954 954 954 954 954
 954 950 954 954 954 954 954 953 954 954 954 954 954 859 954 954 954 954
 954 954 954 954 954 954 310 954 954 923 954 954 954 954]"
n03447721,0.8603744149765991,0.84,0.9446177847113885,0.94,[577 577 577 ... 577 577 577],"[551 746 577 577 816 577 577 577 577 577 494 577 787 577 577 577 577 577
 506 424 577 577 577 577 577 577 577 577 577 633 577 577 577 577 577 577
 577 577 577 577 577 577 577 577 577 577 577 577 577 577]"
n01980166,0.8876923076923077,0.68,0.9707692307692307,0.9,[ 71 310 120 ... 120 120 120],"[120 119 120 305 120 119 120 119 120 120  71 120 120 119 120 120 119 120
 120 120 122 125 120 120 120 120 119 120 120 120 120 120 120 119 120 119
 118 120 120 120 120 119 120 120 119 120 120 120 120 123]"
n02110063,0.7523076923076923,0.72,0.9507692307692308,0.94,[249 249 249 ... 249 249 249],"[249 249 249 256 249 249 249 250 539 249 250 249 249 249 249 249 249 248
 249 249 249 174 249 249 249 249 248 227 249 249 249 249 169 249 249 249
 249 249 250 250 249 249 249 250 248 249 249 249 248 249]"
n09428293,0.5607692307692308,0.44,0.9476923076923077,0.76,[977 460 460 ... 978 977  22],"[978 978 978 701 975 264 978 978 879 978 354 977 984 978 978 978 978 649
 978 814 463 978 978 235 978 870 978 536 977 978 879 976 977 973 978 536
 977 978 460 718 977  49 978 972 977 978 978 978 976 460]"
n02489166,0.9461538461538461,0.98,0.9846153846153847,1.0,[376 376 376 ... 376 376 376],"[376 376 376 376 376 376 376 376 376 376 376 376 376 376 376 376 376 376
 376 376 376 376 376 376 376 376 384 376 376 376 376 376 376 376 376 376
 376 376 376 376 376 376 376 376 376 376 376 376 376 376]"
