class_number,wordnet_id,label,uri,n_train,n_val,n_humans_train,n_humans_val,Nunique_humans_train,gender_skewness_train,age_min_train,age_max_train,n_women_train,mean_age_women_train,std_age_women_train,n_men_train,mean_age_men_train,std_age_men_train,age_min_val,age_max_val,Nunique_humans_val,gender_skewness_val,n_women_val,mean_age_women_val,std_age_women_val,n_men_val,mean_age_men_val,std_age_men_val,age_min,age_max,n_faces_raw_audit,n_faceswithages_audit,n_train_audit,mean_age_audit,std_age_audit,skew_age_audit,n_faceswithages_audit_2,n_train_audit_2,mean_gender_audit,std_gender_audit,skew_gender_audit,mean_nsfw_train,mean_nsfw_val,std_nsfw_train,std_nsfw_val,mean_top1_train_r50,mean_top1_val_r50,mean_top5_train_r50,mean_top5_val_r50,pred_train_r50,pred_val_r50,mean_top1_train_nnm,mean_top1_val_nnm,mean_top5_train_nnm,mean_top5_val_nnm,pred_train_nnm,pred_val_nnm,class_number_umap,label_renamed_glove,umap_x,umap_y
837,n04356056,"sunglasses, dark glasses, shades",http://wordnet-rdf.princeton.edu/wn30/04356056-n,1300,50,648,31,772,-2.0762463125934234,3.0,86.0,108.0,29.92592592592593,7.485442199966624,664.0,36.71234939759036,8.257366447967401,16.0,62.0,45,-2.4748737341529154,5.0,25.6,6.9498201415576215,40.0,36.3,8.482863570692054,16.0,62.0,2949,831,1300,26.87744556016768,8.502895928647987,1.3091089631266868,831,1300,0.4437517115528827,0.4510226255998905,0.2615649235713386,0.16619233222586804,0.17096277427142922,0.2618443925326364,0.2700436201394651,0.6015384615384616,0.2,0.8538461538461538,0.56,[837 837 837 ... 837 837 837],"[836 836 911 970 539 837 836 898 704 837 837 836 602 445 837 709 575 697
 593 837 442 836 683 836 837 515 420 987  61 970 836 703 652 836 836 982
 837 785 838 836 419 837 838 975 837 837 541 552 679 903]",0.5992307692307692,0.4,0.8661538461538462,0.52,[837 837 837 ... 837 837 837],"[837 837 723 970 836 447 837 898 704 970 837 837 843 982 837 584 642 593
 837 837 499 837 902 837 837 515 929 870 788 970 837 843 652 837 836 655
 837 785 838 837 929 837 837 977 837 837 417 615 679 837]",837,"sunglasses, dark glasses, shades",1.9925605,5.809428700000001
838,n04357314,"sunscreen, sunblock, sun blocker",http://wordnet-rdf.princeton.edu/wn30/04357314-n,1217,50,260,14,302,-1.0463799017720414,2.0,67.0,81.0,26.567901234567906,9.769772606879007,221.0,35.226244343891395,8.639941020107358,22.0,58.0,16,-1.1547005383792517,4.0,30.75,4.112987559751022,12.0,34.0,8.954430086935638,2.0,67.0,1674,358,1217,27.27279252378693,9.845903848970707,0.7377876891348883,358,1217,0.5281516755644914,0.4306094539978336,-0.059489770786484264,0.1860468714682872,0.18603144432159752,0.3231666012307366,0.311386110242664,0.5086277732128184,0.34,0.8422350041084634,0.7,[838 440 838 ... 631 838 838],"[631 838 478 629 515 631 838 692 898 838 585 419 496 838 692 178 763 631
 838 631 813 631 838 838 838 838 631 441 838 721 711 838 842 838 903 838
 838 929 838 648 929 720 631 916 551 838 929 838 631 445]",0.5209531635168447,0.36,0.885784716516023,0.74,[838 838 838 ... 631 838 758],"[729 977 478 965 515 631 631 692 898 419 720 838 767 838 999 838 558 631
 838 838 929 624 838 838 838 838 631 441 838 631 711 838 838 838 774 838
 838 838 929 648 929 648 631 441 515 838 929 838 631 929]",838,"sunscreen, sunblock, sun blocker",1.2648667,6.0018477
839,n04366367,suspension bridge,http://wordnet-rdf.princeton.edu/wn30/04366367-n,1300,50,23,0,29,-1.0029717747535971,2.0,41.0,8.0,21.0,11.376667852608314,21.0,29.66666666666667,5.57075698027955,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,41.0,1584,39,1300,28.44955975714643,12.924082205980785,0.854335164269712,39,1300,0.5441990196018309,0.4332008440769303,-0.14556553501381458,0.009836603920002185,0.010644074767734536,0.058820124706526686,0.04607155421008046,0.8630769230769231,0.62,0.9776923076923076,0.92,[839 839 839 ... 839 839 839],"[718 839 839 839 839 839 839 839 843 718 718 562 718 718 839 839 716 718
 839 839 580 839 839 839 718 839 839 839 839 839 913 839 718 839 839 718
 525 718 839 839 839 839 718 839 839 839 839 718 595 839]",0.8538461538461538,0.66,0.9707692307692308,0.9,[839 839 839 ... 839 839 839],"[694 839 839 839 718 839 839 839 580 978 718 839 718 718 979 839 716 839
 580 839 839 839 839 839 718 839 839 839 718 839 975 839 718 839 839 580
 525 839 839 839 839 839 718 839 839 839 839 839 839 839]",839,suspension bridge,3.1603703,5.398678
840,n04367480,"swab, swob, mop",http://wordnet-rdf.princeton.edu/wn30/04367480-n,1300,50,64,0,69,-0.9263710192499132,4.0,45.0,20.0,23.7,9.592211753072878,49.0,27.73469387755102,8.393389040896217,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,45.0,1817,120,1300,28.346821864158173,11.460174891330787,0.6988924887493273,120,1300,0.6316979035599309,0.41311025738185103,-0.4687482301603677,0.05283736860157245,0.024049665562327502,0.14693338637412073,0.0643140895417806,0.7623076923076924,0.86,0.9176923076923076,0.92,[462 840 840 ... 840 840 840],"[840 584 840 840 840 840 840 840 919 840 840 462 840 840 840 840 840 840
 840 840 840 840 840 840 840 840 840 463 840 840 462 840 840 840 840 840
 854 840 840 840 840 840 462 840 840 840 840 840 840 840]",0.7707692307692308,0.8,0.9123076923076924,0.98,[840 840 840 ... 840 840 840],"[658 539 840 840 462 840 840 840 840 840 840 462 840 840 840 840 712 840
 840 840 840 840 840 840 851 840 840 961 840 840 462 539 840 840 840 840
 840 840 840 840 840 840 840 840 840 840 840 840 616 840]",840,"swab, swob, mop",1.1577298999999999,5.363589
841,n04370456,sweatshirt,http://wordnet-rdf.princeton.edu/wn30/04370456-n,931,50,345,8,388,-1.0473616442603868,9.0,77.0,104.0,26.288461538461537,7.7103801889855275,284.0,33.61267605633803,9.178518931426156,16.0,40.0,8,-2.2677868380553634,1.0,38.0,,7.0,29.57142857142857,8.141603913585719,9.0,77.0,1356,397,931,26.52367123916652,9.896494587850226,1.2440732706355988,397,931,0.5665750625890486,0.43038271675238177,-0.22066181980822755,0.08350251438020008,0.12983480543769474,0.17797100693652326,0.19999992613634984,0.6154672395273899,0.38,0.8431793770139635,0.7,"[501 841 841 841 731 841 735 841 841 474 841 841 841 552 735 841 841 399
 841 841 841 465 841 841 841 443 879 841 841 841 765 627 680 841 177 474
 841 762 608 841 841 841 254 841 841 841 841 841 841 121 841 841 841 610
 841 841 735 805 433 841 841 841 841 515 841 841 474 841 797 841 841 843
 841 608 841 841 841 841 841 843 841 841 841 841 841 570 841 841 841 841
 414 841 697 633 501 841 735 841 841 593 841 841 841 841 841 678 841 841
 636 841 841 728 880 841 617 841 543 841 841 525 841 841 739 841 841 406
 841 399 841 841 840 841 841 841 532 841 491 841 841 841 478 474 841 494
 841 841 841 795 841 841 490 841 862 841 885 608 439 841 399 841 420 841
 452 887 617 841 841 923 841 655 841 615 879 697 841 399 841 841 841 841
 841 841 841 501 740 400 501 841 617 697 797 841 446 841 465 841 841 474
 560 608 841 841 719 474 869 465 474 841 785 523 841 797 916 841 610 434
 841 841 841 841 841 841 610 490 841 929 841 841 841 918 841 793 841 608
 841 841 841 841 841 841 841 474 841 841 434 735 841 841 841 841 841 399
 841 841 474 841 841 841 841 841 841 841 841 841 841 735 371 465 965 608
 841 841 841 841 235 837 841 841 233 841 841 652 515 841 582 841 841 841
 841 841 841 735 841 841 841 841 735 841 655 841 841 894 655 414 841 841
 841 841 841 841 501 841 452 841 841 841 841 841 841 617 474 841 841 841
 841 796 841 824 841 841 903 837 255 841 841 841 841 841 841 608 824 841
 434 841 834 841 841 177 841 750 655 797 841 490 170 841 841 887 841 841
 841 474 841 841 608 680 474 715 841 568 841 903 841 841 841 841 841 841
 443 841 841 841 841 841 894 610 699 841 822 841 841 610 841 841 841 515
 841 702 610 608 841 841 904 443 395 841 841 841 615 841 122 841 841 841
 735 841 601 841 735 610 841 841 841 474 841 610 841 841 841 841 894 805
 841 499 412 610 841 836 841 977 433 841 841 841 841 841 841 841 689 841
 841 841 841 841 841 474 424 841 841 841 841 911 824 841 841 841 447 841
 841 501 841 841 610 700 610 552 841 981 841 841 841 841 841 841 841 610
 568 841 841 841 841 841 894 837 735 610 841 841 841 876 841 841 841 982
 841 841 841 457 841 841 841 841 841 410 841 578 841 841 841 841 841 869
 841 796 824 841 413 841 515 841 841 478 841 443 841 841 841 841 411 831
 841 610 474 841 841 841 841 501 678 608 606 841 841 841 841 841 841 245
 841 841 841 841 841 841 841 807 841 841 841 841 841 414 841 841 841 434
 841 399 474 746 841 501 841 841 841 841 841 610 841 824 501 841 841 841
 841 841 841 608 242 391 652 841 841 841 841 570 841 894 841 841 841 841
 841 841 841 824 697 841 841 474 841 841 841 608 747 841 474 378 617 501
 841 841 841 916 812 841 655 841 894 414 841 573 841 851 841 841 217 841
 658 841 841 841 501 841 841 841 841 841 841 894 841 399 834 785 824 824
 158 882 841 796 655 841 841 841 399 841 529 841 650 841 841 474 841 841
 501 697 841 841 841 841 841 468 841 522 841 841 610 610 841 652 841 841
 841 841 841 841 841 841 841 841 841 841 841 610 841 841 585 655 841 841
 841 678 491 697 841 841 841 841 841 841 841 489 450 841 655 911 824 841
 841 841 841 841 781 841 841 841 841 841 452 841 515 841 841 911 841 841
 610 533  33 465 841 399 841 841 841 841 254 374 894 539 841 841 796 841
 841 841 831 841 841 885 841 841 490 841 841 841 399 824 841 841 560 841
 400 421 841 655 841 474 841 501 841 911 841 887 610 841 834 580 841 841
 841 911 841 841 841 841 841 792 841 919 841 735 841 841 841 841 841 399
 841 841 601 841 841 709 841 841 841 841 841 796 841 399 904 841 841 841
 610 887 841 823 841 795 841 862 474 841 841 841 443 841 501 474 841 841
 731 841 841 452 841 841 841 411 421 501 841 465 887 818 841 841 894 841
 841 887 214 472 841 841 655 797 841 841 841 841 824 841 841 841 841 608
 474 514 841 841 841 841 841 841 395 841 841 921 841 841 608 453 841 887
 841 841 841   0 841 879 841 841 560 399 841 841 841]","[841 841 474 584 474 617 841 474 841 841 841 903 490 894 841 841 841 841
 534 399 796 579 841 825 824 911 109 474 610 841 474 496 869 841 451 824
 841 474 474 841 617 841 608 841 841 474 474 841 865 474]",0.6326530612244898,0.32,0.8464017185821697,0.68,"[457 841 841 841 542 703 841 841 841 509 841 841 841 678 841 841 841 568
 841 841 841 841 841 841 841 610 879 841 834 841 697 807 841 841 514 474
 610 697 841 841 841 841 254 841 841 841 841 841 841 841 841 841 419 610
 841 841 841 430 608 610 841 841 841 747 841 841 474 841 750 793 797 843
 841 697 841 610 610 841 841 841 841 841 841 841 841 570 841 841 841 841
 841 841 735 841 434 841 735 841 841 673 841 841 841 841 841 841 841 841
 541 841 841 610 841 841 617 841 841 841 443 753 841 465 841 841 841 865
 841 655 841 841 490 841 841 501 762 841 413 841 841 841 841 841 841 981
 841 841 722 841 841 841 610 841 862 841 841 841 841 797 894 841 882 501
 452 894 841 841 841 470 841 608 841 841 841 480 841 841 474 841 841 841
 841 841 841 474 529 501 434 841 617 697 841 841 894 841 465 610 841 841
 841 612 894 841 911 655 824 841 474 841 610 523 841 879 841 841 610 285
 841 841 841 841 841 841 465 796 841 841 841 841 841 841 841 841 841 911
 841 841 841 841 841 841 841 722 841 841 841 841 841 841 841 841 841 885
 501 841 869 841 841 841 735 841 841 841 841 841 841 841 373 841 841 608
 841 841 841 452 158 447 678 489 450 841 841 451 841 841 860 841 841 841
 841 841 841 735 841 602 841 841 841 841 655 841 610 788 655 841 841 841
 841 841 841 841 841 841 836 841 841 841 841 841 610 617 568 841 841 841
 514 501 841 841 841 841 747 837 522 841 841 797 841 841 841 885 608 841
 434 841 447 841 841 841 841 750 655 501 841 735 170 841 841 887 841 841
 841 841 841 841 608 845 474 473 841 434 841 608 841 841 841 679 841 841
 841 841 841 841 399 841 894 610 735 841 822 841 841 610 610 610 841 841
 841 841 610 841 841 841 697 474 841 419 457 457 880 614 841 841 841 841
 841 841 411 841 735 841 841 841 610 999 841 841 841 841 610 841 894 841
 841 903 412 841 841 841 841 837 518 841 788 841 841 430 841 841 465 841
 841 841 841 608 841 608 841 841 841 610 841 434 841 841 841 841 447 880
 841 434 841 841 610 697 841 655 841 981 411 841 841 841 841 841 841 610
 869 841 841 797 841 841 894 837 887 929 841 841 841 841 841 841 841 982
 841 841 841 579 841 841 841 841 841 391 841 982 841 841 841 796 841 474
 841 841 474 610 413 841 515 435 841 841 841 443 841 841 841 610 608 697
 841 610 474 728 797 841 841 501 179 487 894 841 841 841 841 841 841 453
 841 841 841 841 841 841 841 841 841 610 841 841 841 841 841 841 841 823
 841 419 975 795 841 501 841 617 841 841 841 610 841 824 501 841 841 841
 841 841 841 862 254 620 667 841 841 841 612 841 841 788 841 841 841 841
 841 610 474 824 697 841 841 841 841 841 841 834 841 841 841 183 819 445
 841 841 841 841 841 841 880 841 894 414 841 239 841 841 841 841   8 841
 735 841 841 841 452 841 841 841 841 841 841 894 841 841 487 785 411 570
 263 608 841 760 841 841 981 841 841 841 999 529 474 841 610 474 841 841
 501 981 841 419 841 841 841 779 841 447 841 841 841 610 841 515 837 841
 841 178 841 841 610 841 841 841 841 841 841 610 841 841 903 841 841 457
 841 474 841 885 841 841 841 841 841 841 841 608 781 841 515 841 568 841
 841 841 841 841 916 841 841 841 841 841 452 841 326 834 610 841 841 841
 610 806  33 841 841 785 841 841 841 841 195 368 894 615 841 841 841 841
 841 841 797 841 841 841 452 841 414 841 841 841 399 841 841 841 570 841
 841 399 841 824 841 697 841 841 841 841 841 797 841 841 841 841 841 841
 841 797 841 529 841 841 841 841 841 919 841 735 841 610 841 841 841 841
 841 894 617 841 841 543 911 841 841 841 529 796 841 841 904 434 841 841
 610 897 610 428 841 523 491 617 834 841 841 841 474 841 617 474 841 841
 515 610 841 629 841 841 841 841 421 735 841 906 841 846 841 841 617 841
 841 903 841 970 841 515 630 797 610 841 841 841 885 841 171 841 841 614
 474 788 841 419 841 841 981 841 841 841 841 921 841 841 841 453 823 841
 841 501 841   0 841 608 841 841 841 841 841 841 452]","[841 610 474 887 474 617 841 735 841 841 610 788 474 797 841 841 617 610
 515 501 796 608 439 652 608 841 824 529 610 894 748 615 841 841 841 911
 841 474 496 911 841 841 480 841 841 841 474 903 865 474]",841,sweatshirt,1.9896291000000002,7.0155644
842,n04371430,"swimming trunks, bathing trunks",http://wordnet-rdf.princeton.edu/wn30/04371430-n,1300,50,366,15,453,-1.527872093781064,2.0,60.0,89.0,23.292134831460675,7.48210326407897,364.0,31.20604395604396,7.98303067744078,16.0,39.0,24,-0.9166984970282114,7.0,23.285714285714285,6.369570517030843,17.0,28.529411764705888,7.203450970358093,16.0,39.0,3179,567,1300,26.30019075331285,8.132726333755102,1.0783423145262097,567,1300,0.8652058071883907,0.2713734527736803,-2.157217750004298,0.4593297933143821,0.5450166435815663,0.3927379747503829,0.35990951053216963,0.7423076923076923,0.42,0.943076923076923,0.78,[433 842 445 ... 842 842 842],"[842 445 842 842 764 562 842 639 842 842 445 489 445 433 472 445 842 842
 916 842 842 801 130 890 445 842 879   1 445 671 433  55 842 842 975 842
 460 842 445 842 842 842 842 851 916 842 445 842 411 445]",0.7569230769230769,0.54,0.95,0.84,[842 842 445 ... 842 842 842],"[842 842 842 842 432 562 842 562 842 842 433 489 445 433 842 842 842 842
 459 842 801 801 449 842 842 529 977 876 842 671 842 943 977 842 975 842
 460 842 445 842 842 791 842 842 842 842 433 719 842 842]",842,"swimming trunks, bathing trunks",2.0619416,5.9522166
843,n04371774,swing,http://wordnet-rdf.princeton.edu/wn30/04371774-n,1300,50,341,13,383,-0.2472999264033737,2.0,62.0,168.0,20.720238095238095,9.076471916881651,215.0,28.516279069767442,8.763159136555565,10.0,42.0,13,-0.1543033499620916,6.0,19.33333333333333,7.146094504459528,7.0,29.714285714285715,11.368293418015533,2.0,62.0,3830,650,1300,20.129208564549955,9.296450352125259,1.2258640717272686,650,1300,0.4793197388798352,0.3694474412369974,0.15291455101923135,0.13833088641737046,0.11498779819972127,0.2329582295283856,0.21052287693174992,0.9015384615384616,0.68,0.9623076923076924,0.92,[843 843 733 ... 843 843 843],"[843 448 843 733 843   7 843 843 843 872 843 843 843 843 843 843 474 843
 843 843 843 843 843 488 843 843 602 843 843 843 843 642 843 655 843 880
 843 843 819 843 733 850 456 843 843 843 488 843 843 445]",0.91,0.82,0.9684615384615384,0.92,[843 843 843 ... 843 843 843],"[843 448 843 702 703 843 843 843 843 843 843 843 843 843 843 843 870 843
 843 843 843 843 843 843 843 843 843 843 843 843 843 706 843 843 842 805
 843 843 843 843 843 806 843 843 843 843 843 843 843 733]",843,swing,4.609128500000001,4.212878
844,n04372370,"switch, electric switch, electrical switch",http://wordnet-rdf.princeton.edu/wn30/04372370-n,1300,50,4,0,4,0.0,18.0,45.0,2.0,24.5,9.192388155425117,2.0,38.5,9.192388155425117,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,45.0,1180,6,1300,33.8489611745268,6.721093161970862,-0.4507836176345932,6,1300,0.6862373699744543,0.3268743582924413,-0.5307412406875849,0.017295417643179052,0.007027982592378521,0.08548257312243238,0.016975611649728137,0.7607692307692308,0.62,0.9307692307692308,0.86,[844 844 844 ... 844 844 844],"[844 471 844 844 844 844 415 464 844 844 844 759 844 844 844 844 844 844
 844 688 844 844 844 916 754 844 844 896 480 844 844 844 482 507 844 844
 896 896 637 844 753 846 844 420 844 844 844 150 543 844]",0.7423076923076923,0.58,0.9276923076923076,0.9,[844 695 844 ... 844 844 844],"[844 844 844 844 844 844 415 710 844 804 844 754 613 673 844 844 398 844
 844 688 844 844 844 637 754 500 844 896 844 840 844 844 848 571 844 844
 507 743 485 844 844 846 844 695 844 844 844 960 844 844]",844,"switch, electric switch, electrical switch",3.0918825,4.263826
845,n04376876,syringe,http://wordnet-rdf.princeton.edu/wn30/04376876-n,1300,50,166,9,186,-0.9528537153549094,15.0,68.0,53.0,28.09433962264151,7.219802231851902,133.0,33.932330827067666,7.276149798466514,19.0,42.0,9,-2.474873734152916,1.0,36.0,,8.0,30.5,7.071067811865476,15.0,68.0,2112,203,1300,26.984275864001866,8.698961786859018,1.1280027402497341,203,1300,0.5363149001226376,0.4328939301630044,-0.12898241896730345,0.12533554836801275,0.19679493170091747,0.2459601180800526,0.31303504481523625,0.6815384615384615,0.56,0.8407692307692308,0.76,[845 629 845 ... 691 845 113],"[845 845 606 711 845 795 845 415 845 674 266 845 845 828 845 845 431 783
 845 845 845 845 677 845 823 845 845 845 845 749 845 415 769 845 954 845
 845 845 743 749 876 929 845 845 491 697 644 845 845 845]",0.6815384615384615,0.62,0.85,0.82,[845 629 845 ... 691 845 315],"[845 845 606 631 898 845 845 415 845 749 103 845 845 828 845 845 845 763
 845 845 845 845 784 845 845 687 845 720 845 929 845 515 845 784 845 845
 845 845 845 749 542 929 845 845 845 823 432 845 845 845]",845,syringe,1.1038907,5.3555007
846,n04380533,table lamp,http://wordnet-rdf.princeton.edu/wn30/04380533-n,1300,50,6,1,7,-0.2886751345948128,18.0,37.0,3.0,27.66666666666667,9.018499505645787,4.0,25.25,4.924428900898052,19.0,19.0,1,0.0,,,,1.0,19.0,,18.0,37.0,1116,11,1300,26.77813950472679,7.437403134175329,-0.15802028935751278,11,1300,0.4947677413848309,0.4664827271642834,0.11756922206064907,0.03654578414478611,0.03460296917795632,0.11091568467718088,0.08666179508394538,0.7576923076923077,0.62,0.9446153846153846,0.86,[846 619 846 ... 619 846 846],"[846 673 619 619 846 846 846 846 846 572 846 846 846 846 619 846 846 846
 789 619 846 572 846 619 532 846 846 846 846 846 818 846 470 846 846 579
 846 846 999 846 806 846 846 883 905 879 846 846 846 619]",0.7423076923076923,0.58,0.946153846153846,0.88,[846 846 619 ... 619 846 846],"[846 650 846 619 846 846 846 846 619 572 846 846 846 846 619 846 846 846
 905 619 846 846 619 619 846 846 846 846 846 846 619 526 818 619 846 532
 846 846 999 846 579 619 846 883 905 619 846 846 619 846]",846,table lamp,1.720837,4.3848944
847,n04389033,"tank, army tank, armored combat vehicle, armoured combat vehicle",http://wordnet-rdf.princeton.edu/wn30/04389033-n,1300,50,8,0,11,-1.0206207261596578,3.0,49.0,3.0,23.33333333333333,18.44812546936228,8.0,31.0,11.513966674062793,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,49.0,3193,36,1300,32.98583511345478,9.53941789318546,0.4836521391803899,36,1300,0.9232180529377524,0.2219390652004209,-3.163354337603129,0.01970401667773541,0.02110830659104977,0.07581347292932142,0.06350123000567906,0.8753846153846154,0.74,0.9784615384615384,0.96,[847 847 847 ... 847 847 652],"[847 586 847 847 517 847 847 847 847 471 847 847 847 847 847 847 847 536
 847 847 847 471 744 847 847 847 847 847 847 586 847 847 847 847 586 847
 847 408 847 847 847 847 847 847 586 847 408 820 586 847]",0.8792307692307693,0.8,0.9784615384615384,0.98,[847 847 847 ... 847 847 652],"[586 408 847 847 847 847 847 847 847 471 609 847 847 847 847 847 847 408
 847 847 847 847 847 847 847 847 847 847 847 586 847 847 847 847 586 586
 847 847 847 847 847 847 847 847 847 847 586 847 586 847]",847,"tank, army tank, armored combat vehicle, armoured combat vehicle",1.312813,5.5305667000000005
848,n04392985,tape player,http://wordnet-rdf.princeton.edu/wn30/04392985-n,1300,50,12,2,12,-0.7071067811865472,15.0,44.0,4.0,21.5,6.0277137733417065,8.0,34.25,6.541078984824622,28.0,33.0,2,0.0,1.0,33.0,,1.0,28.0,,28.0,33.0,1591,19,1300,26.85523595626092,10.209265060581773,0.679021506284966,19,1300,0.6803153672892794,0.4127764435220701,-0.7300097319113708,0.013269033870772176,0.020235215299080383,0.06265796870343704,0.07833612343920343,0.3715384615384616,0.28,0.8553846153846154,0.68,[848 481 482 ... 482 485 848],"[848 848 848 632 592 485 848 571 613 745 759 637 732 446 848 710 485 848
 754 754 742 710 528 482 848 481 827 848 482 482 754 848 482 662 848 710
 592 482 531 848 482 482 848 848 482 745 847 848 481 632]",0.4284615384615385,0.36,0.9184615384615384,0.78,[848 848 482 ... 485 848 848],"[848 482 848 598 745 482 598 571 754 848 848 771 635 481 848 710 593 848
 485 754 881 759 754 482 482 482 632 848 848 848 848 848 848 754 848 710
 732 848 531 848 848 759 848 771 482 745 745 848 710 482]",848,tape player,3.641404,4.140939
