class_number,wordnet_id,label,uri,n_train,n_val,n_humans_train,n_humans_val,Nunique_humans_train,gender_skewness_train,age_min_train,age_max_train,n_women_train,mean_age_women_train,std_age_women_train,n_men_train,mean_age_men_train,std_age_men_train,age_min_val,age_max_val,Nunique_humans_val,gender_skewness_val,n_women_val,mean_age_women_val,std_age_women_val,n_men_val,mean_age_men_val,std_age_men_val,age_min,age_max
886,n04525305,vending machine,http://wordnet-rdf.princeton.edu/wn30/04525305-n,1300,50,49,1,52,-1.4126448280440336,6.0,57.0,11.0,26.727272727272727,7.444338910755059,41.0,32.170731707317074,9.838451196769718,19.0,19.0,1,0.0,,,,1.0,19.0,,19.0,19.0
887,n04532106,vestment,http://wordnet-rdf.princeton.edu/wn30/04532106-n,1300,50,354,10,472,-1.5748163507803947,2.0,81.0,90.0,24.233333333333334,7.064788457912678,382.0,33.10471204188482,11.071446749136367,17.0,34.0,11,0.5669467095138406,7.0,24.857142857142858,3.670993118515816,4.0,24.75,7.41057802513857,2.0,81.0
888,n04532670,viaduct,http://wordnet-rdf.princeton.edu/wn30/04532670-n,1300,50,2,1,3,-0.7071067811865475,18.0,33.0,1.0,25.0,,2.0,25.5,10.606601717798213,15.0,15.0,1,0.0,1.0,15.0,,,,,18.0,33.0
889,n04536866,"violin, fiddle",http://wordnet-rdf.princeton.edu/wn30/04536866-n,1300,50,414,14,517,-1.1339943226657494,11.0,81.0,131.0,24.900763358778626,6.947999116327898,386.0,31.89637305699482,9.827585733870292,16.0,36.0,17,-2.37346441585572,2.0,24.5,10.606601717798213,15.0,26.6,7.0285133563222315,16.0,36.0
890,n04540053,volleyball,http://wordnet-rdf.princeton.edu/wn30/04540053-n,1300,50,197,10,294,-1.2973873309519262,2.0,54.0,67.0,21.83582089552239,6.7140671296897985,227.0,28.766519823788546,8.020059351031906,19.0,43.0,18,-1.3363062095621219,4.0,26.0,5.715476066494082,14.0,31.857142857142858,6.712298045747451,19.0,43.0
891,n04542943,waffle iron,http://wordnet-rdf.princeton.edu/wn30/04542943-n,1137,50,27,1,30,-1.7888543819998317,16.0,78.0,5.0,27.2,9.311283477587825,25.0,33.04,12.374301327078363,31.0,39.0,2,0.0,,,,2.0,35.0,5.656854249492381,31.0,39.0
892,n04548280,wall clock,http://wordnet-rdf.princeton.edu/wn30/04548280-n,1299,50,17,0,23,-0.6390096504226939,17.0,43.0,8.0,28.25,8.64787339672097,15.0,31.0,5.437961803049794,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,43.0
893,n04548362,"wallet, billfold, notecase, pocketbook",http://wordnet-rdf.princeton.edu/wn30/04548362-n,1300,50,5,3,5,-0.4082482904638629,18.0,70.0,2.0,44.0,36.76955262170047,3.0,30.0,7.810249675906654,17.0,38.0,3,-0.7071067811865475,1.0,17.0,,2.0,31.5,9.192388155425117,18.0,70.0
894,n04550184,"wardrobe, closet, press",http://wordnet-rdf.princeton.edu/wn30/04550184-n,1300,50,11,2,11,-0.5669467095138405,12.0,49.0,4.0,22.25,7.762087348130012,7.0,29.857142857142858,12.535663410560174,23.0,41.0,2,0.0,,,,2.0,32.0,12.727922061357855,12.0,49.0
895,n04552348,"warplane, military plane",http://wordnet-rdf.princeton.edu/wn30/04552348-n,1300,50,1,0,2,0.0,18.0,19.0,,,,2.0,18.5,0.7071067811865476,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,19.0
896,n04553703,"washbasin, handbasin, washbowl, lavabo, wash-hand basin",http://wordnet-rdf.princeton.edu/wn30/04553703-n,1300,50,14,0,15,0.4082482904638628,8.0,35.0,9.0,18.88888888888889,6.353039517515306,6.0,25.166666666666668,6.493586579592719,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,35.0
897,n04554684,"washer, automatic washer, washing machine",http://wordnet-rdf.princeton.edu/wn30/04554684-n,1300,50,53,3,60,-0.3380617018914069,1.0,49.0,25.0,20.4,8.679477710861025,35.0,31.685714285714287,8.824336097578401,27.0,47.0,3,0.0,3.0,34.666666666666664,10.785793124908958,,,,1.0,49.0
898,n04557648,water bottle,http://wordnet-rdf.princeton.edu/wn30/04557648-n,1300,50,87,9,97,-1.1706552822903669,6.0,63.0,24.0,23.458333333333332,7.48900159751193,73.0,32.84931506849315,9.429079183386646,16.0,53.0,9,-1.3363062095621223,2.0,21.0,7.0710678118654755,7.0,37.285714285714285,8.260635280539582,6.0,63.0
899,n04560804,water jug,http://wordnet-rdf.princeton.edu/wn30/04560804-n,1300,50,65,1,78,-0.8997144913848538,12.0,65.0,23.0,23.08695652173913,9.219115731004797,55.0,32.90909090909091,10.48150527653127,30.0,30.0,2,0.0,,,,2.0,30.0,0.0,12.0,65.0
900,n04562935,water tower,http://wordnet-rdf.princeton.edu/wn30/04562935-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
901,n04579145,whiskey jug,http://wordnet-rdf.princeton.edu/wn30/04579145-n,1055,50,11,3,12,-1.788854381999831,15.0,67.0,2.0,16.0,1.4142135623730951,10.0,39.7,13.004700005083633,22.0,65.0,4,-1.1547005383792515,1.0,22.0,,3.0,42.0,21.283796653792763,22.0,65.0
902,n04579432,whistle,http://wordnet-rdf.princeton.edu/wn30/04579432-n,1300,50,172,1,226,-1.2825772572700984,2.0,74.0,52.0,23.98076923076923,7.887668172571873,174.0,33.87931034482759,10.057196404646103,35.0,35.0,1,0.0,,,,1.0,35.0,,35.0,35.0
903,n04584207,wig,http://wordnet-rdf.princeton.edu/wn30/04584207-n,1300,50,839,31,1035,-0.39594402387535393,2.0,76.0,417.0,28.65707434052758,6.70891370869459,618.0,34.13592233009709,8.543584750905355,17.0,43.0,32,0.5163977794943223,20.0,29.25,4.982865377312641,12.0,29.083333333333332,7.378818990663052,17.0,43.0
904,n04589890,window screen,http://wordnet-rdf.princeton.edu/wn30/04589890-n,1300,50,18,0,18,0.22360679774997907,17.0,39.0,10.0,26.2,7.509993342207435,8.0,27.5,4.375255094603872,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,39.0
905,n04590129,window shade,http://wordnet-rdf.princeton.edu/wn30/04590129-n,1300,50,28,2,31,-0.9238697708743122,17.0,44.0,9.0,27.88888888888889,6.470016314593891,22.0,28.363636363636363,8.420753583206844,35.0,38.0,3,0.0,,,,3.0,37.0,1.7320508075688772,35.0,38.0
906,n04591157,Windsor tie,http://wordnet-rdf.princeton.edu/wn30/04591157-n,1213,50,315,22,395,-1.9397004436111456,13.0,77.0,60.0,27.616666666666667,7.237125720931271,335.0,35.57313432835821,10.371534946793583,16.0,57.0,27,-4.902903378454602,1.0,26.0,,26.0,34.57692307692308,9.291600839136718,13.0,77.0
907,n04591713,wine bottle,http://wordnet-rdf.princeton.edu/wn30/04591713-n,1300,50,33,2,40,-1.5,17.0,50.0,8.0,26.5,6.782329983125268,32.0,32.0,8.024157075618195,30.0,39.0,2,0.0,,,,2.0,34.5,6.363961030678928,17.0,50.0
908,n04592741,wing,http://wordnet-rdf.princeton.edu/wn30/04592741-n,1300,50,1,0,1,0.0,33.0,33.0,1.0,33.0,,,,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,33.0,33.0
909,n04596742,wok,http://wordnet-rdf.princeton.edu/wn30/04596742-n,1300,50,84,4,106,-1.5914013131623603,15.0,49.0,20.0,26.2,7.120023654602931,86.0,29.906976744186046,8.669931687059382,19.0,56.0,4,0.0,2.0,19.0,0.0,2.0,42.5,19.091883092036785,19.0,56.0
910,n04597913,wooden spoon,http://wordnet-rdf.princeton.edu/wn30/04597913-n,1300,50,152,4,176,-0.6980862065183148,1.0,69.0,59.0,23.76271186440678,10.983277230676245,117.0,30.76068376068376,9.06646870070452,7.0,36.0,5,-1.5000000000000004,1.0,7.0,,4.0,29.75,9.251126057585278,1.0,69.0
911,n04599235,"wool, woolen, woollen",http://wordnet-rdf.princeton.edu/wn30/04599235-n,1300,50,74,4,80,-0.7472647177570737,13.0,61.0,26.0,27.423076923076923,5.572597792219186,54.0,33.18518518518518,8.997010140846424,23.0,35.0,4,0.0,2.0,32.5,3.5355339059327378,2.0,23.5,0.7071067811865476,23.0,35.0
912,n04604644,"worm fence, snake fence, snake-rail fence, Virginia fence",http://wordnet-rdf.princeton.edu/wn30/04604644-n,1300,50,7,0,7,-2.0412414523193148,17.0,44.0,1.0,17.0,,6.0,33.5,5.576737397439475,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,44.0
913,n04606251,wreck,http://wordnet-rdf.princeton.edu/wn30/04606251-n,1300,50,3,1,3,0.7071067811865478,25.0,40.0,2.0,30.0,7.0710678118654755,1.0,40.0,,24.0,24.0,1,0.0,1.0,24.0,,,,,25.0,40.0
914,n04612504,yawl,http://wordnet-rdf.princeton.edu/wn30/04612504-n,1206,50,3,1,4,0.0,17.0,38.0,2.0,17.0,0.0,2.0,30.0,11.313708498984761,31.0,39.0,2,0.0,,,,2.0,35.0,5.656854249492381,17.0,38.0
915,n04613696,yurt,http://wordnet-rdf.princeton.edu/wn30/04613696-n,1300,50,11,0,12,-1.7888543819998322,17.0,49.0,2.0,24.5,10.606601717798213,10.0,34.1,9.011720763045819,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,49.0
916,n06359193,"web site, website, internet site, site",http://wordnet-rdf.princeton.edu/wn30/06359193-n,1300,50,92,3,115,-0.8956037224108797,16.0,54.0,34.0,28.176470588235293,5.8748079954971475,81.0,31.901234567901234,9.067255563663688,16.0,37.0,3,0.0,3.0,27.666666666666668,10.692676621563626,,,,16.0,54.0
917,n06596364,comic book,http://wordnet-rdf.princeton.edu/wn30/06596364-n,1300,50,147,7,202,-1.8710251986859094,4.0,74.0,32.0,27.75,9.066065761238265,170.0,35.76470588235294,9.875733284224957,16.0,57.0,15,0.0,,,,15.0,33.8,8.913873616848226,4.0,74.0
918,n06785654,"crossword puzzle, crossword",http://wordnet-rdf.princeton.edu/wn30/06785654-n,1300,50,120,5,143,-1.2319938954579945,8.0,75.0,34.0,28.029411764705884,7.275885009660116,109.0,34.559633027522935,10.637487165558301,18.0,35.0,6,-1.788854381999831,1.0,30.0,,5.0,24.6,8.61974477580398,8.0,75.0
919,n06794110,street sign,http://wordnet-rdf.princeton.edu/wn30/06794110-n,1300,50,7,0,8,0.5163977794943223,16.0,39.0,5.0,21.4,6.50384501660364,3.0,31.333333333333332,7.094598884597588,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,39.0
920,n06874185,"traffic light, traffic signal, stoplight",http://wordnet-rdf.princeton.edu/wn30/06874185-n,1300,50,4,0,4,-1.1547005383792515,29.0,38.0,1.0,29.0,,3.0,34.333333333333336,4.725815626252609,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,29.0,38.0
921,n07248320,"book jacket, dust cover, dust jacket, dust wrapper",http://wordnet-rdf.princeton.edu/wn30/07248320-n,1154,50,142,8,161,-1.2432961009727546,1.0,56.0,38.0,26.026315789473685,8.872937421856214,123.0,33.609756097560975,8.26074476293661,26.0,39.0,8,-0.5163977794943223,3.0,31.666666666666668,6.6583281184793925,5.0,34.2,3.1144823004794873,1.0,56.0
922,n07565083,menu,http://wordnet-rdf.princeton.edu/wn30/07565083-n,1300,50,33,3,41,-1.3552879972742162,13.0,49.0,9.0,21.444444444444443,6.482883446258908,32.0,28.875,8.90722794574268,28.0,39.0,3,-0.7071067811865475,1.0,28.0,,2.0,35.0,5.656854249492381,28.0,39.0
923,n07579787,plate,http://wordnet-rdf.princeton.edu/wn30/07579787-n,1300,50,51,2,60,-2.1572774865200244,15.0,55.0,8.0,24.25,6.08863109175031,52.0,32.36538461538461,8.322020979455878,19.0,34.0,2,0.0,1.0,34.0,,1.0,19.0,,15.0,55.0
924,n07583066,guacamole,http://wordnet-rdf.princeton.edu/wn30/07583066-n,1300,50,22,1,24,-1.1547005383792515,2.0,55.0,6.0,17.833333333333332,11.531117320826576,18.0,32.166666666666664,8.873291053360475,30.0,30.0,1,0.0,,,,1.0,30.0,,2.0,55.0
925,n07584110,consomme,http://wordnet-rdf.princeton.edu/wn30/07584110-n,1207,50,4,0,4,1.1547005383792515,16.0,37.0,3.0,28.666666666666668,11.150485789118488,1.0,19.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,37.0
926,n07590611,"hot pot, hotpot",http://wordnet-rdf.princeton.edu/wn30/07590611-n,1149,50,31,4,39,-2.224198467657374,16.0,49.0,5.0,27.0,7.648529270389178,34.0,30.764705882352942,8.460456408382834,27.0,38.0,7,0.0,,,,7.0,31.285714285714285,4.070801956792859,27.0,38.0
927,n07613480,trifle,http://wordnet-rdf.princeton.edu/wn30/07613480-n,1300,50,45,0,52,-0.9338479919516205,15.0,75.0,15.0,26.333333333333332,9.178131358729578,37.0,33.5945945945946,12.329863159237638,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,75.0
928,n07614500,"ice cream, icecream",http://wordnet-rdf.princeton.edu/wn30/07614500-n,1300,50,41,2,51,-0.7071067811865475,13.0,74.0,17.0,23.11764705882353,6.08155359407833,34.0,32.911764705882355,9.885304817601652,26.0,52.0,3,-0.7071067811865475,1.0,26.0,,2.0,42.0,14.142135623730951,13.0,74.0
929,n07615774,"ice lolly, lolly, lollipop, popsicle",http://wordnet-rdf.princeton.edu/wn30/07615774-n,1300,50,792,23,998,-0.5307857319605133,1.0,77.0,371.0,23.36657681940701,9.13652390469016,627.0,31.40988835725678,8.774569220394266,6.0,49.0,23,-0.26311740579210857,10.0,22.4,8.720346578229815,13.0,33.76923076923077,9.19378273757005,6.0,49.0
930,n07684084,French loaf,http://wordnet-rdf.princeton.edu/wn30/07684084-n,1300,50,2,0,2,0.0,39.0,42.0,,,,2.0,40.5,2.1213203435596424,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,42.0
931,n07693725,"bagel, beigel",http://wordnet-rdf.princeton.edu/wn30/07693725-n,1300,50,19,0,20,-0.8728715609439697,17.0,60.0,6.0,23.166666666666668,5.845225972250061,14.0,35.5,8.777155663337727,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,17.0,60.0
932,n07695742,pretzel,http://wordnet-rdf.princeton.edu/wn30/07695742-n,1300,50,90,2,112,-1.2107002960979545,15.0,62.0,27.0,27.703703703703702,6.775605648857666,85.0,34.36470588235294,9.236118359621706,33.0,43.0,3,0.0,,,,3.0,37.0,5.291502622129181,33.0,43.0
933,n07697313,cheeseburger,http://wordnet-rdf.princeton.edu/wn30/07697313-n,1300,50,29,1,29,-5.102520385624565,18.0,81.0,1.0,25.0,,28.0,36.32142857142857,11.585602723906533,34.0,34.0,1,0.0,1.0,34.0,,,,,34.0,34.0
934,n07697537,"hotdog, hot dog, red hot",http://wordnet-rdf.princeton.edu/wn30/07697537-n,1300,50,99,3,115,-1.1954003252478345,14.0,65.0,28.0,27.25,9.070199475122834,87.0,33.44827586206897,8.498643695743532,30.0,49.0,4,0.0,,,,4.0,39.5,8.582928793055823,30.0,49.0
935,n07711569,mashed potato,http://wordnet-rdf.princeton.edu/wn30/07711569-n,1300,50,15,0,16,-0.5163977794943223,18.0,44.0,6.0,26.833333333333332,9.020347369512256,10.0,35.9,7.27934673503666,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,44.0
936,n07714571,head cabbage,http://wordnet-rdf.princeton.edu/wn30/07714571-n,1300,50,57,2,62,-0.7590721152765896,12.0,66.0,20.0,28.2,8.056380276395519,42.0,36.04761904761905,9.4014850434422,4.0,34.0,3,0.7071067811865478,2.0,19.0,21.213203435596427,1.0,32.0,,12.0,66.0
937,n07714990,broccoli,http://wordnet-rdf.princeton.edu/wn30/07714990-n,1300,50,28,0,28,-0.438763454476278,1.0,54.0,11.0,22.545454545454547,12.917922715077967,17.0,33.35294117647059,8.425713445093153,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,54.0
938,n07715103,cauliflower,http://wordnet-rdf.princeton.edu/wn30/07715103-n,1300,50,27,0,28,-1.3926212476455826,19.0,70.0,6.0,34.5,4.370354676682432,22.0,38.5,11.907380664349077,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,70.0
939,n07716358,"zucchini, courgette",http://wordnet-rdf.princeton.edu/wn30/07716358-n,1300,50,41,2,44,-1.1547005383792515,1.0,61.0,11.0,24.363636363636363,13.901602262133146,33.0,37.90909090909091,9.514343239169337,24.0,37.0,2,0.0,,,,2.0,30.5,9.192388155425117,24.0,37.0
940,n07716906,spaghetti squash,http://wordnet-rdf.princeton.edu/wn30/07716906-n,1239,50,14,0,15,-0.7071067811865472,15.0,43.0,5.0,26.8,10.329569206893384,10.0,32.2,7.192588778272628,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,43.0
941,n07717410,acorn squash,http://wordnet-rdf.princeton.edu/wn30/07717410-n,1300,50,4,0,4,0.0,19.0,37.0,,,,4.0,29.0,7.615773105863909,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,37.0
942,n07717556,butternut squash,http://wordnet-rdf.princeton.edu/wn30/07717556-n,1300,50,16,0,16,0.0,12.0,52.0,8.0,28.375,10.914439976471536,8.0,33.75,9.513148795220223,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,12.0,52.0
943,n07718472,"cucumber, cuke",http://wordnet-rdf.princeton.edu/wn30/07718472-n,1300,50,28,0,31,-1.551343503762678,11.0,50.0,6.0,25.166666666666668,6.853223086013373,25.0,32.28,8.79640077910657,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,50.0
944,n07718747,"artichoke, globe artichoke",http://wordnet-rdf.princeton.edu/wn30/07718747-n,1300,50,4,0,4,0.0,11.0,35.0,2.0,21.0,11.313708498984761,2.0,23.0,16.97056274847714,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,35.0
945,n07720875,bell pepper,http://wordnet-rdf.princeton.edu/wn30/07720875-n,1300,50,10,0,11,-1.0206207261596578,16.0,37.0,3.0,25.333333333333332,9.018499505645789,8.0,32.0,6.391959234627741,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,37.0
946,n07730033,cardoon,http://wordnet-rdf.princeton.edu/wn30/07730033-n,1125,50,1,0,1,0.0,42.0,42.0,,,,1.0,42.0,,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.0,42.0
947,n07734744,mushroom,http://wordnet-rdf.princeton.edu/wn30/07734744-n,1300,50,8,0,9,-2.474873734152916,16.0,63.0,1.0,16.0,,8.0,37.875,10.986192633093076,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,63.0
948,n07742313,Granny Smith,http://wordnet-rdf.princeton.edu/wn30/07742313-n,1300,50,39,0,39,-1.4605014605021913,1.0,67.0,8.0,27.375,11.400971136580553,31.0,31.580645161290324,10.531774758790299,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,67.0
949,n07745940,strawberry,http://wordnet-rdf.princeton.edu/wn30/07745940-n,1300,50,8,0,8,-0.5163977794943223,14.0,38.0,3.0,16.0,2.0,5.0,33.4,3.1304951684997055,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,38.0
950,n07747607,orange,http://wordnet-rdf.princeton.edu/wn30/07747607-n,1300,50,16,0,17,-3.7499999999999987,18.0,44.0,1.0,29.0,,16.0,31.125,7.847504911329036,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,44.0
951,n07749582,lemon,http://wordnet-rdf.princeton.edu/wn30/07749582-n,1300,50,10,1,10,-0.8728715609439691,19.0,40.0,3.0,24.333333333333332,5.131601439446884,7.0,34.0,7.895146188218008,32.0,33.0,2,0.0,1.0,33.0,,1.0,32.0,,32.0,33.0
952,n07753113,fig,http://wordnet-rdf.princeton.edu/wn30/07753113-n,1300,50,7,0,8,-1.1547005383792515,19.0,49.0,2.0,29.5,14.849242404917497,6.0,38.666666666666664,8.262364471909157,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,49.0
953,n07753275,"pineapple, ananas",http://wordnet-rdf.princeton.edu/wn30/07753275-n,1300,50,30,3,34,-1.0666666666666664,14.0,56.0,9.0,25.444444444444443,6.635343079131461,25.0,34.16,10.490789611209761,14.0,45.0,3,-0.7071067811865472,1.0,14.0,,2.0,40.0,7.0710678118654755,14.0,56.0
954,n07753592,banana,http://wordnet-rdf.princeton.edu/wn30/07753592-n,1300,50,42,0,49,-1.3206131677202002,15.0,53.0,11.0,27.181818181818183,8.146387933534491,38.0,34.71052631578947,7.533377601971333,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.0,53.0
955,n07754684,"jackfruit, jak, jack",http://wordnet-rdf.princeton.edu/wn30/07754684-n,1300,50,112,1,130,-1.1785714285714284,13.0,68.0,32.0,28.21875,7.25451750246344,98.0,33.03061224489796,9.134114238406529,29.0,29.0,1,0.0,,,,1.0,29.0,,29.0,29.0
956,n07760859,custard apple,http://wordnet-rdf.princeton.edu/wn30/07760859-n,1300,50,35,0,40,-1.3171055481963494,11.0,71.0,9.0,23.666666666666668,9.7082439194738,31.0,35.83870967741935,11.358100704470939,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,11.0,71.0
957,n07768694,pomegranate,http://wordnet-rdf.princeton.edu/wn30/07768694-n,1300,50,8,0,9,-1.3363062095621225,22.0,49.0,2.0,25.0,2.8284271247461903,7.0,35.714285714285715,8.596787882968957,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,22.0,49.0
958,n07802026,hay,http://wordnet-rdf.princeton.edu/wn30/07802026-n,1300,50,18,1,18,-0.7071067811865475,24.0,49.0,6.0,28.0,4.604345773288535,12.0,34.416666666666664,6.052172162024794,26.0,26.0,1,0.0,,,,1.0,26.0,,26.0,26.0
959,n07831146,carbonara,http://wordnet-rdf.princeton.edu/wn30/07831146-n,1300,50,4,1,4,-1.1547005383792515,25.0,45.0,1.0,25.0,,3.0,39.666666666666664,6.110100926607787,45.0,45.0,1,0.0,,,,1.0,45.0,,45.0,45.0
960,n07836838,"chocolate sauce, chocolate syrup",http://wordnet-rdf.princeton.edu/wn30/07836838-n,1300,50,13,0,14,-1.3926212476455806,16.0,49.0,3.0,23.0,10.44030650891055,11.0,33.54545454545455,8.029491096746249,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,16.0,49.0
961,n07860988,dough,http://wordnet-rdf.princeton.edu/wn30/07860988-n,1300,50,50,2,51,-1.6973368495830103,13.0,49.0,9.0,20.666666666666668,6.144102863722253,42.0,30.095238095238095,9.40111442228805,32.0,39.0,2,0.0,1.0,32.0,,1.0,39.0,,13.0,49.0
962,n07871810,"meat loaf, meatloaf",http://wordnet-rdf.princeton.edu/wn30/07871810-n,1300,50,5,1,5,0.0,33.0,46.0,,,,5.0,40.2,5.06951674225463,32.0,32.0,1,0.0,1.0,32.0,,,,,33.0,46.0
963,n07873807,"pizza, pizza pie",http://wordnet-rdf.princeton.edu/wn30/07873807-n,1300,50,38,3,53,-0.9633639890708989,12.0,53.0,15.0,26.866666666666667,7.863720190730036,38.0,32.21052631578947,8.357414234587033,16.0,38.0,6,0.7071067811865477,4.0,20.75,4.645786621588784,2.0,34.0,5.656854249492381,12.0,53.0
964,n07875152,potpie,http://wordnet-rdf.princeton.edu/wn30/07875152-n,1300,50,8,1,8,-2.267786838055363,24.0,39.0,1.0,28.0,,7.0,32.0,5.291502622129181,42.0,42.0,1,0.0,,,,1.0,42.0,,24.0,39.0
965,n07880968,burrito,http://wordnet-rdf.princeton.edu/wn30/07880968-n,1300,50,80,3,85,-1.8079302171323217,14.0,58.0,14.0,25.285714285714285,7.0648487536597635,71.0,34.690140845070424,8.81976927021786,27.0,39.0,3,0.0,,,,3.0,33.666666666666664,6.110100926607787,14.0,58.0
966,n07892512,red wine,http://wordnet-rdf.princeton.edu/wn30/07892512-n,1300,50,69,1,83,-0.9960065188076056,16.0,57.0,23.0,31.08695652173913,8.596579887999122,60.0,31.9,8.022637463104436,32.0,32.0,1,0.0,1.0,32.0,,,,,32.0,32.0
967,n07920052,espresso,http://wordnet-rdf.princeton.edu/wn30/07920052-n,1300,50,11,1,12,-0.7071067811865472,15.0,49.0,4.0,19.75,7.632168761236874,8.0,33.625,9.00694176732591,29.0,29.0,1,0.0,,,,1.0,29.0,,15.0,49.0
968,n07930864,cup,http://wordnet-rdf.princeton.edu/wn30/07930864-n,1300,50,19,1,22,-2.11925177130407,18.0,45.0,3.0,30.0,5.291502622129181,19.0,33.36842105263158,6.593014201206452,25.0,25.0,1,0.0,,,,1.0,25.0,,18.0,45.0
969,n07932039,eggnog,http://wordnet-rdf.princeton.edu/wn30/07932039-n,1193,50,30,4,38,-0.4307055216465323,18.0,48.0,15.0,26.933333333333334,5.775152028508077,23.0,34.17391304347826,8.663676386935826,19.0,53.0,4,-1.1547005383792515,1.0,29.0,,3.0,36.666666666666664,17.03917055884274,19.0,53.0
970,n09193705,alp,http://wordnet-rdf.princeton.edu/wn30/09193705-n,1300,50,14,1,17,-0.6154574548966639,17.0,45.0,6.0,25.5,7.582875444051551,11.0,34.72727272727273,7.511203752940125,40.0,40.0,1,0.0,,,,1.0,40.0,,17.0,45.0
971,n09229709,bubble,http://wordnet-rdf.princeton.edu/wn30/09229709-n,1300,50,318,17,358,-0.7933259624620086,10.0,58.0,113.0,25.097345132743364,6.971836970690815,245.0,31.959183673469386,7.61727755590321,14.0,56.0,20,-1.5,4.0,25.0,13.038404810405298,16.0,32.875,10.53169818531972,10.0,58.0
972,n09246464,"cliff, drop, drop-off",http://wordnet-rdf.princeton.edu/wn30/09246464-n,1300,50,4,0,4,-1.1547005383792515,19.0,28.0,1.0,19.0,,3.0,26.333333333333332,2.081665999466133,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,19.0,28.0
973,n09256479,coral reef,http://wordnet-rdf.princeton.edu/wn30/09256479-n,1300,50,0,0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,,
974,n09288635,geyser,http://wordnet-rdf.princeton.edu/wn30/09288635-n,1300,50,11,0,14,-1.392621247645582,13.0,41.0,3.0,21.666666666666668,8.082903768654761,11.0,31.818181818181817,7.359594850508849,-1.0,-1.0,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,13.0,41.0
