,mean_top1_train,mean_top1_val,mean_top5_train,mean_top5_val,pred_train,pred_val
n02091635,0.6937669376693767,0.54,0.8929539295392954,0.78,"[175 167 191 175 175 191 175 175 175 175 191 175 175 175 175 175 175 175
 175 233 175 175 175 175 175 229 175 189 175 175 175 175 191 175 175 233
 163 175 175 175 216 175 175 175 175 175 228 175 175 690 175 852 175 175
 175 175 175 175 202 175 175 175 170 175 175 175 229 175 175 175 175 226
 175 202 175 175 175 175 175 175 189 191 175 175 153 226 175 175 175 191
 175 175 165 175 175 175 175 175 175 191 175 175 175 175 191 456 191 175
 162 175 175 160 184 175 229 175 175 175 175 228 175 175 175 175 220 175
 175 175 191 175 184 175 175 175 175 175 175 194 175 175 175 175 175 175
 175 175 175 160 202 175 341 233 175 175 175 175 175 193 175 175 175 175
 185 191 175 228 175 175 175 175 212 175 201 175 175 201 175 175 175 175
 175 175 175 175 175 175 175 175 191 175 175 175 175 175 175 175 189 175
 194 175 231 175 175 175 184 175 175 175 175 175 175 194 175 175 175 175
 175 229 175 175 191 185 175 175 175 175 175 191 175 182 175 175 191 175
 175 175 175 194 175 175 175 175 175 175 175 175 153 175 175 189 175 175
 175 204 197 191 191 175 175 226 246 226 175 175 175 185 175 175 342 175
 175 175 175 175 175 202 191 175 175 175 175 175 191 191 175 175 175 175
 175 360 175 177 175 175 175 175 175 175 191 175 175 175 175 175 175 175
 175 175 175 175 175 175 175 175 175 211 175 194 175 175 175 175 175 175
 202 175 175 220 175 202 175 175 175 175 214 160 175 175 175 175 175 175
 175 175 175 175 175 175 191 189 175 175 175 175 228 175 177 181 175 175
 175 233 175 194 175 202 175 163 175 175 175 175 175 182 175 175 175 216
 175 175 175 175 175 175 191 175 219 175 175 175 175 175 175 175 191 175
 185 175 175 175 175 175 153 191 175 267 185 175 187 175 175 175 175 191
 175 191 175 191 175 175 175 175 175 193 175 189 175 175 175 175 175 175
 175 175 160 175 175 185 175 175 175 157 355 191 175 175 175 175 175 234
 267 194 175 175 175 175 175 175 175 175 175 175 175 175 175 991 228 175
 175 175 175 155 175 175 175 220 175 175 175 175 194 191 175 175 191 175
 175 234 175 228 175 194 185 175 229 175 197 175 175 175 175 175 191 175
 175 175 175 175 184 193 175 151 189 175 175 175 228 175 175 175 175 175
 189 175 189 175 175 175 175 175 175 191 175 175 175 175 170 175 175 226
 175 175 175 175 185 175 212 191 175 175 189 175 991 200 175 175 170 175
 175 491 175 191 175 175 175 189 226 175 175 211 200 189 226 226 175 175
 175 175 194 177 175 175 175 202 175 189 208 240 175 175 175 175 175 183
 244 175 169 175 175 189 198 175 216 163 233 226 175 175 228 208 175 175
 175 175 175 175 175 175 175 175 175 175 175 216 175 175 175 182 169 175
 175 160 234 175 207 175 182 229 266 175 175 175 175 175 188 191 220 202
 239 208 175 186 175 160 191 175 175 175 229 175 175 170 216 175 222 182
 189 175 368 175 175 175 267 175 175 175 175 175 175 228 175 175 175 204
 226 257 175 175 175 175 175 175 175 175 191 175 175 175 175 197 175 175
 175 175 212 175 191 843 267 175 175 252 175 175 175 175 266 186 175 185
 257 202 229 175 175 191 175 191 191 175 175 175 175 175 191 194 191 175]","[175 191 252 175 272 355 175 266 175 175 175 175 267 191 229 175 175 175
 175 175 175 226 175 202 175 191 175 169 191 175 175 191 175 164 189 175
 175 244 191 191 175 175 228 170 175 175 196 175 186 175]"
n02099429,0.7717569786535303,0.72,0.9523809523809523,0.94,[206 206 206 ... 206 205 206],"[206 206 206 197 206 646 221 206 206 206 205 206 206 206 206 206 206 206
 206 206 206  91 206 298 267 221 206 206 206 221 206 206 206 197 206 562
 221 206 206 206 850 206 206 214 206 206 206 206 206 206]"
n02999410,0.69,0.36,0.9461538461538461,0.78,[488 488 488 ... 488 488 488],"[679 679 449 488 488 488 695 679 488 679 488 834 679 758 679 688 616 616
 488 679 679 679 488 679 679 488 488 677 993 488 695 488 488 679 679  23
 913 488 488 679 488 695 730 843 488 488 488 679 679 600]"
n03868242,0.7892307692307692,0.62,0.9707692307692307,0.94,[690 690 690 ... 730 603 690],"[690 984 540 690 690 690 690 345 354 690 345 690 690 690 730 412 690 690
 603 690 690 690 690 866 917 690 690 690 603 345 690 690 690 690 690 603
 690 690 690 690 603 345 603 612 690 690 354 690 634 690]"
n03792782,0.9023076923076923,0.74,0.9792307692307692,0.92,[671 830 612 ... 671 671 671],"[646 671 671 671 671 880 671 671 671 671 671 671 671 671 671 671 671 413
 671 671 401 671 671 671 671 413 839 491 671 671 671 671 843 671 671 970
 444 671 880 970 671 671 671 671 444 671 671 671 671 671]"
n02268443,0.8692307692307693,0.86,0.9761538461538461,0.98,[319 319 319 ... 319 319 319],"[319 319 319  72 319 319 319 319 314 319 319 319 319 319  46 319 319 319
 319 319 319 320 319 319 319 319 319 319 319 319 308 319 319 319 319 319
 319 310 319 319 319 319 319 319 319 319 319 319 319 312]"
n04479046,0.6182336182336182,0.4,0.8471035137701804,0.54,[869 869 869 ... 894 869 869],"[869 869 843 834 655 457 915 869 869 399 401 541 615 652 843 869 667 869
 869 869 869 568 391 460 414 869 834 834 834 570 879 869 869 824 417 444
 869 608 869 869 869 655 523 869 869 869 869 523 568 834]"
n02981792,0.7453846153846154,0.64,0.9661538461538461,0.98,[484 871 536 ... 484 484 484],"[484 484 871 871 484 780 484 484 871 484 536 814 871 484 484 871 484 484
 484 484 625 814 484 484 484 832 871 871 536 484 484 484 780 484 484 625
 871 484 484 871 484 484 484 484 484 484 484 484 484 484]"
n04372370,0.7607692307692308,0.62,0.9307692307692308,0.86,[844 844 844 ... 844 844 844],"[844 471 844 844 844 844 415 464 844 844 844 759 844 844 844 844 844 844
 844 688 844 844 844 916 754 844 844 896 480 844 844 844 482 507 844 844
 896 896 637 844 753 846 844 420 844 844 844 150 543 844]"
n01775062,0.85,0.76,0.9653846153846154,0.96,[77 77 77 ... 77 77 77],"[ 77  77  77  77  77  77 307  77  77  77 303  77  77  77  72  77  76  75
 310  77  77  77  77  77  77  77  77  77  77  77  74  77  77  77 313  77
  74  73  77  77  77  77  77  77  77  73  46  77  77  77]"
n03133878,0.7775905644481887,0.72,0.9132266217354675,0.82,[521 473 453 ... 521 521 521],"[967 949 544 673 521 521 579 521 521 521 521 521 521 521 960 521 521 467
 521 521 926 521 521 521 909 521 521 521 521 521 521 521 712 521 521 521
 521 521 938 521 473 541 521 521 521 910 521 521 521 521]"
n09288635,0.9730769230769231,0.98,0.9976923076923077,1.0,[974 974 974 ... 974 974 974],"[974 974 974 974 562 974 974 974 974 974 974 974 974 974 974 974 974 974
 974 974 974 974 974 974 974 974 974 974 974 974 974 974 974 974 974 974
 974 974 974 974 974 974 974 974 974 974 974 974 974 974]"
n03394916,0.8223076923076923,0.72,0.953076923076923,0.88,[683 566 566 ... 566 566 566],"[566 513 566 566 513 566 566 566 566 566 513 541 566 566 566 566 566 652
 566 566 566 566 566 566 683 572 566 566 566 819 566 776 566 776 887 513
 566 566 566 566 513 432 566 566 566 566 566 566 566 566]"
n04116512,0.7046153846153846,0.58,0.9230769230769231,0.74,[767 767 767 ... 767 767 767],"[767 929 767 767 945 764 680 549 767 767 767 767 767 767 767 767 767 626
 767 585 446 767 767 767 767 710 722 451 767 767 767 784 767 710 767 767
 767 767 767 767 585 767 710 662 845 929 676 767 709 795]"
n01883070,0.8653846153846154,0.7,0.953076923076923,0.86,[106 106 106 ... 106 106 106],"[106 106 106 106 106 347 106 106 106 106 106 245 106 106 330 106 106 298
 104 106 106 850 106 106 106 106 429 106 106 106 105 106 106 104 106 106
 105 106 106 363 298 104 106 106 106 106 298 106 336 106]"
n04501370,0.8892307692307693,0.78,0.9723076923076923,0.9,[877 745 877 ... 877 877 877],"[877 877 877 401 877 877 877 877 877 877 877 877 520 877 877 877 877 877
 877 877 877 822 877 877 877 877 743 582 877 877 877 707 743 877 519 877
 877 877 912 877 624 877 877 877 877 877 877 877 877 912]"
n04026417,0.6576923076923077,0.46,0.9484615384615385,0.84,[893 709 721 ... 636 748 748],"[443 643 748 748 572 721 748 748 748 636 748 748 584 464 748 597 496 748
 748 597 464 748 893 893 748 748 748 893 748 414 457 434 748 748 949 464
 748 741 492 452 823 748 748 721 748 893 748 748 414 893]"
n02319095,0.8861538461538462,0.82,0.9715384615384616,0.88,[328 328 328 ... 328 328 328],"[328 328 973 328 328 328 327 328 328 328 328 328 328 328 328 328 328 328
 328 328 328 328 328 328 328 973 328 328 328 328 328 328 328 328 328 443
 973 328 850 328 947 973 328 328 328 328 328 328 115 328]"
n03891332,0.8784615384615385,0.84,0.9592307692307692,0.94,[704 704 704 ... 704 704 704],"[704 704 704 811 704 704 704 704 637 704 704 704 704 704 468 704 704 704
 704 412 637 803 704 704 704 704 704 704 704 704 704 704 704 704 704 704
 704 637 704 704 704 704 704 704 704 704 531 704 704 704]"
n04332243,0.7023076923076923,0.6,0.8853846153846154,0.76,[427 773 567 ... 828 828 828],"[828 828 849 828 535 443 846 828 893 828 828 633 904 828 879 112 541 909
 828 599 943 828 828 828 828 828 828 902 828 738 828 828 828 640 679 828
 828 828 828 828 828 828 679 828 828 899 828 618 828 828]"
n02837789,0.8492307692307692,0.64,0.9776923076923076,0.84,[638 445 655 ... 445 445 445],"[562 639 445 445 445 445 445 445 445 433 223 445 445 643 445 445 671 445
 445 876 445 445 112 978 433 445 445 445 433 445 445 445 424 445 445 433
 445 972 445 818 459 445 445 890 445 977 445 445 445 445]"
n03483316,0.7376923076923076,0.52,0.8792307692307693,0.64,[589 589 818 ... 589 589 589],"[453 851 584 589 752 785 896 589 589 583 589 589 648 824 642 589 745 589
 589 740 589 589 589 585 589 585 224 424 589 589 589 514 589 589 589 589
 754 164 589 589 788 589 589 743 512 487 589 589 589 861]"
n03814639,0.6864406779661016,0.48,0.8347457627118644,0.6,[678 678 678 ... 873 678 678],"[808 678 734 440 678 699 678 678 678 678 842 830 678 151 327 678 678 678
 585 678 702 523 171 842 982 487 627 678 678 678 678 678 911 678 678 982
 678 678 641 882 830 678 819 457 678 424 982 700 678 678]"
n03220513,0.6776923076923077,0.6,0.9615384615384616,0.94,[538 538 538 ... 538 538 538],"[538 698 497 538 497 538 538 538 663 538 538 538 497 538 497 538 497 538
 538 668 663 538 538 538 538 538 832 829 538 468 538 538 538 538 698 538
 538 538 538 668 668 497 461 668 538 538 538 538 497 698]"
n01871265,0.5907692307692308,0.36,0.9661538461538461,0.94,[101 101 101 ... 101 101 101],"[101 101 101 386 101 385 101 385 385 101 385 346 386 101 385 385 385 385
 385 386 386 101 101 386 385 887 385 101 101 101 385 385 101 101 385 386
 386 386 385 385 386 385 101 101 101 385 385  51 386 101]"
n03372029,0.6692307692307692,0.32,0.8915384615384615,0.64,[558 558 558 ... 399 558 637],"[558 558 611 764 731 683 251 652 699 902 558 593 558 558 822 699 558 683
 644 819 558 558 406 902 491 708 432 875 558 558 642 683 558 558 587 881
 683 858 683 432 558 558 776 558 642 683 112 683 699 558]"
n02002724,0.8107692307692308,0.62,0.9623076923076923,0.84,[128 128 128 ... 128 127 128],"[128 143  21 128 128 128 128 128 138 730 138 128 128 128 128 128 134 272
 144 128 128 128 128 128 128 128 143 128  22 128 128 384 127  23 128 128
 128 128  21 128 128 128  22 128 128  23 135 137 128 142]"
n02089973,0.5212201591511937,0.3,0.9270557029177718,0.86,"[166 167 167 167 166 167 167 173 167 167 167 163 167 267 167 167 355 162
 167 167 178 166 166 383 162 161 166 167 167 167 167 167 166 215 703 167
 167 162 167 167 167 167 162 215 167 166 212 162 167 167 176 167 208 167
 166 167 167 166 167 167 167 166 167 162 215 162 167 167 166 166 167 172
 167 167 167 166 167 167 167 167 172 166 167 166 166 167 167 167 167 167
 166 167 167 167 164 162 166 167 167 169 984 167 167 167 166 167 166 167
 162 167 161 162 167 167 167 167 167 166 166 167 167 218 167 161 161 167
 167 215 167 215 163 166 339 151 210 167 167 167 167 173 162 166 167 162
 167 167 166 167 884 188 167 167 166 152 167 166 162 167 167 166 167 162
 167 210 218 212 162 167 161 162 163 173 162 167 166 167 163 167 164 167
 169 167 167 236 167 166 266 159 167 167 167 162 215 167 166 167 166 166
 212 167 167 167 166 167 167 167 173 167 167 161 161 161 166 161 156 167
 166 167 167 167 162 176 188 167 167 167 166 167 167 167 167 167 167 166
 167 167 167 166 173 215 162 166 167 167 167 167 167 167 167 167 166 167
 167 167 167 167 162 167 162 218 167 167 167 167 167 167 162 188 167 167
 162 167 167 188 166 246 167 167 162 166 167 266 166 167 167 167 167 167
 166 167 339 167 166 162 167 339 166 167 232 173 167 167 166 169 210 161
 210 188 166 167 167 160 166 167 167 167 167 167 130 167 167 218 167 166
 166 162 162 167 161 167 167 167 164 166 166 167 167 164 167 166 167 167
 167 162 162 167 166 166 162 166 167 167 167 167 167 164 167 167 167 161
 167 166 169 238 537 167 162 166 167 166 162 161 167 167 173 162 166 167
 167 173 162 212 166 167 164 166 162 167 227 167 166 167 166 166 166 167
 167 167 167 166 167 167 216 167 167 167 167 167 211 167 167 167 167 167
 215 167 162 169 167 167 167 434 217 167 166 166 167 164 167 179 167 162
 188 163 167 166 213 167 166 167 166 167 162 161 167 537 167 159 156 167
 167 166 166 167 253 167 166 163 166 176 167 166 212 167 167 167 353 167
 167 167 218 167 166 166 167 167 167 167 167 167 167 167 851 188 167 167
 167 166 167 167 793 167 167 166 166 166 166 167 167 167 167 166 166 562
 215 167 166 172 166 166 162 166 167 173 215 166 167 166 167 169 166 161
 180 167 167 166 162 161 166 172 166 173 162 167 236 167 216 167 167 169
 167 167 167 166 215 167 166 167 166 167 166 167 167 167 167 166 166 167
 162 162 162 167 167 167 167 166 167 167 161 167 166 166 167 162 167 166
 166 273 167 167 167 246 166 167 167 166 166 167 168 166 166 247 166 167
 166 159 167 167 167 167 167 166 166 166 167 166 167 162 104 161 161 167
 167 208 167 167 167 162 257 162 166 167 166 167 167 242 167 161 167 167
 166 188 167 166 167 167 167 166 167 167 167 162 167 246 166 167 167 162
 248 167 247 167 166 167 167 166 167 166 162 167 253 167 161 167 167 166
 167 167 218 167 166 162 167 167 168 167 339 167 167 167 167 167 167 167
 253 167 168 167 167 167 167 180 167 167 167 159 167 167 161 162 167 166
 166 167 167 166 167 167 167 167 162 167 167 167 161 167 167 166 167 167
 166 182 167 238 164 161 167 161 159 167 167 167 227 167 167 253 172 167
 188 166 167 166 167 167 376 167 912 166 167 167 167 167 167 167]","[173 167 167 166 164 253 176 167 166 167 162 166 162 167 162 167 166 162
 166 898 210 162 162 167 242 166 167 168 167 246 167 167 166 161 172 167
 164 166 167 162 162 167 162 162 215 167 159 208 161 166]"
n03457902,0.8276923076923077,0.72,0.9646153846153847,0.94,[580 580 580 ... 580 580 580],"[738 580 580 738 538 743 807 538 646 580 580 580 580 580 580 580 738 580
 580 580 489 580 580 580 580 580 738 580 580 580 580 580 580 698 580 580
 580 580 580 580 580 580 580 425 549 580 580 580 489 580]"
n01877812,0.8284615384615385,0.78,0.943076923076923,0.88,[104 104 104 ... 330 104  48],"[104 202 104 104 979 104 331 104 104 104 104 104 104 381 489 104 104 104
 104 103 104 104 104 104 104 104 331 104 104 104 104 104 104 104 104 335
 104  39 104 104 104 104 104 104 298 104 104 104 104 287]"
n01682714,0.6515384615384615,0.58,0.9646153846153847,0.96,[40 40 46 ... 46 40 40],"[ 46  40  46  46  40  40  46  46  40  40  40  40  40  46  40  71  40  46
  40  46  40  40  46  40  44  46  40  46  40  40  40  46  40  40  40  40
  40  40  40 311  46  46  40  46  40 313  40  46  40  46]"
n04039381,0.8815384615384615,0.74,0.9553846153846154,0.9,[752 752 752 ... 819 752 752],"[752 752 752 781 752 752 612 752 752 370 752 499 752 890 752 752 752 752
 752 752 752 843 752 752 752 752 752 752 752 646 752 752 752 752 752 752
 522 752 921 752 752 752 752 752 752 882 852 633 733 752]"
n02130308,0.9353846153846154,0.96,0.9846153846153847,1.0,[293 293 293 ... 293 293 293],"[293 293 288 293 293 293 293 293 293 293 293 293 293 293 293 293 293 293
 293 293 293 293 293 293 293 343 293 293 293 293 293 293 293 293 293 293
 293 293 293 293 293 293 293 293 293 293 293 293 293 293]"
n02106166,0.6761538461538461,0.58,0.9246153846153846,0.92,[231 232 232 ... 232 231 232],"[232 232 217 232 232 232 232 231 231 232 256 232 232 232 232 217 232 169
 232 218 231 232 232 232 238 231 232 232 232 231 231 232 217 232 231 232
 232 232 231 224 232 232 232 191 232 231 217 231 232 231]"
n03895866,0.7346153846153847,0.54,0.9507692307692308,0.84,[705 705 705 ... 829 705 705],"[705 705 705 654 565 829 705 829 705 565 547 661 705 705 705 705 705 705
 705 820 705 779 705 705 705 603 874 705 705 466 705 895 820 705 705 705
 705 716 547 547 840 705 705 654 705 979 705 408 547 717]"
n02447366,0.8938461538461538,0.9,0.9592307692307692,0.96,[362 362 362 ... 362 362 362],"[362 362 362 362 359 362 362 362 362 362 362 362 362 359 336 362 362 362
 362 362 362 362 362 362 362 362 362 362 362 362 362 362 362 362 362 362
 362 362 362 341 362 362 362 362 362 254 362 362 362 362]"
n03532672,0.56,0.2,0.83,0.58,[464 641 896 ... 600 600 600],"[492 491 513 584 494 600 636 600 600  12 600 600 699 650 636 327 896 794
 873 517 512 595 584 616 894 600 695 749 929 700 310 600 600 679 600 861
 679 766 113 794 679 695 600 602 739 488 772 488 861 695]"
n03721384,0.9130769230769231,0.88,0.9684615384615385,0.98,[642 642 642 ... 642 642 642],"[642 642 642 642 642 642 642 642 406 642 642 642 634 703 642 642 642 642
 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642 642
 606 642 642 642 642 642 642 448 642 642 642 642 642 808]"
n04428191,0.676923076923077,0.54,0.9546153846153846,0.9,[856 856 856 ... 690 856 595],"[756 471 856 866 621 864 856 856 856 856 856 856 856 856 856 595 856 866
 856 866 856 595 844 856 856 621 791 428 595 856 856 621 856 730 856 595
 730 595 856 595 856 856 595 856 856 730 856 856 595 856]"
n01729977,0.7961538461538461,0.74,0.97,0.96,[ 55 753  55 ...  55  55  59],"[ 55  64  55  55  55  55  64  55  55  47  55  64  55 580  55  55  55  55
  62  55  55  55  55  55  55  55  55  55  64  55  55  55  59  55  55  55
  55  64  55  55  55  55  55  59  55  59  55  64  55  64]"
n04591713,0.6661538461538462,0.42,0.9223076923076923,0.9,[720 907 966 ... 907 747 907],"[700 907 966 883 907 966 907 711 907 907 907 868 907 907 907 898 716 604
 907 966 619 907 550 907 440 907 410 563 907 907 441 966 440 907 834 753
 737 711 498 907 907 998 737 907 966 966 907 478 966 907]"
n03709823,0.6238461538461538,0.66,0.9076923076923077,0.96,[748 636 636 ... 636 636 636],"[636 636 748 636 636 636 636 597 748 636 636 893 636 636 636 748 414 636
  46 636 636 399 636 636 636 414 748 636 636 636 636 636 636 636 709 893
 636 636 636 636 636 636 830 893 636 748 790 748 636 636]"
n02916936,0.8078231292517006,0.42,0.935374149659864,0.72,[465 465 776 ... 414 756 465],"[457 523 834 465 465 465 413 652 465 518 597 413 613 652 465 314 524 636
 413 465 608 490 465 465 465 465 465 465 615 652 465 768 445 609 465 518
 465 652 413 465 465 652 413 465 225 465 465 734 465 795]"
n01742172,0.8046153846153846,0.76,0.936923076923077,0.94,[61 61 61 ... 61 61 61],"[ 61  61 638  61  62  61  61  61  61  62  61  61  62  55  61  61  61  60
  61 677  61  60  61  60  66  61  61  61  61  61  61  61  61  61  61  61
  61  61 876  61  61  61  61  61  61 509  61  61  61  61]"
n02814533,0.48615384615384616,0.32,0.8946153846153846,0.82,[511 656 656 ... 511 436 656],"[436 581 468 609 436 656 425 436 656 511 436 609 436 817 573 656 436 436
 547 436 436 581 581 436 656 675 627 581 581 581 468 436 717 468 656 436
 609 687 656 656 436 717 436 436 468 609 436 734 511 479]"
n01484850,0.9138461538461539,0.88,0.9838461538461538,0.98,[  2   2   2 ...   2   2 983],"[  2   3   4   2 148   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   4   2   2   3   2   2   2   2   2   2   2   2   2   2   2   2   2
   2   4   2   2   2   2   2   2   2   2   2   2   2   2]"
n03467068,0.8425565081839439,0.68,0.9275136399064692,0.86,[448 583 819 ... 583 583 583],"[583 523 583 583 642 634 583 583 583 583 583 583 764 583 495 839 583 583
 843 583 583 583 807 583 583 743 853 583 583 765 786 854 583 583 634 583
 583 583 583 583 583 583 583 583 583 839 839 583 583 583]"
n04465501,0.7784615384615384,0.76,0.9761538461538461,0.96,[621 603 866 ... 866 621 856],"[864 866 866 408 866 866 866 856 866 856 866 867 866 866 866 866 866 561
 866 866 866 866 621 621 730 866 856 866 866 866 866 866 866 866 866 866
 866 866 625 866 866 866 866 866 866 612 866 866 866 866]"
